,리뷰수(개),평점,평균 연봉(만)
삼해상사(주),81,2.1,3439
알에스오토메이션(주),81,2.7,3569
윈포시스(주),81,2.3,3583
제닉스(주),24,2.9,3283
하이테크엔지니어링(주),81,3.2,3627
한국뷰로베리타스(주),81,2.5,3282
한화첨단소재(주),81,3.2,4847
햇빛일루콤(주),81,1.4,3229
(주)꿈비,80,3.1,3164
(주)대하,80,2.2,3599
(주)더파운더즈,80,3.1,4117
(주)딥노이드,80,2.3,4068
대영코어텍(주),80,2.0,2954
대주중공업(주),80,2.3,3530
덴소코리아오토모티브(주),80,2.4,5107
레오니와이어링시스템즈코리아(주),80,2.6,4488
바이오프로테크(주),80,1.8,3236
샤니(주),80,2.6,3878
신라교역(주),80,2.4,4229
썬스타(주),80,2.5,3748
에이치디현대엔진(유),80,3.1,4655
와이제이링크(주),80,2.4,2774
제이에스알마이크로코리아(주),80,3.1,4379
(주)브리지테일,79,2.0,3752
(주)이엠아이,79,1.8,3451
(주)코디,79,2.4,3554
(주)키프코전자항공,79,1.8,3317
(주)테크팩솔루션,79,2.0,4207
(주)토이트론,79,1.8,3092
글람(주),79,1.6,3295
대농텍스타일(주),79,2.6,3716
로크웰오토메이션코리아(주),79,3.8,6324
세피앙(유),79,2.7,2937
어프로티움(주),79,2.4,3375
에이엠에스티(주),79,2.6,3499
옥시젠디벨롭먼트(주),79,1.8,3127
일성 유한책임회사,79,2.9,3243
일진엘이디(주),79,2.6,3013
텔스타홈멜(주),79,2.4,3140
파이오락스(주),79,2.4,3746
한일제관(주),79,2.9,4535
(주)대창,78,2.7,4053
(주)동서,78,3.6,4850
(주)라이온켐텍,78,2.3,3181
(주)부스타,78,2.3,3270
(주)시몬느액세서리컬렉션,78,2.4,3921
(주)앤씨앤,78,2.6,4404
(주)티르티르,78,1.9,4301
(주)피엔풍년,78,2.6,3292
(주)한국마이콤,78,2.9,3512
기산전자(주),12,2.5,5091
렉스젠(주),78,2.7,4450
만도브로제(주),78,2.9,5335
선진정공(주),78,2.8,3411
아토텍코리아(주),78,3.0,4064
엘티메탈(주),78,2.6,4411
윌링스(주),78,2.7,3573
자민경(주),78,3.2,3448
제너셈(주),78,2.4,3971
한민내장(주),78,1.9,3258
해성옵틱스(주),78,2.5,3601
(주)광스틸,77,2.3,3180
(주)나노브릭,77,2.3,4036
(주)바프,77,2.2,3225
(주)에스엘에너지,77,2.8,3790
(주)우원기술,77,2.2,3662
(주)제이에스코퍼레이션,77,2.1,3920
(주)펨트론,77,2.4,3350
서전기전(주),77,2.2,3272
아이탑스오토모티브(주),77,2.3,4260
에스피씨(주),77,1.8,3268
우양에이치씨(주),77,2.9,3691
한국원자력환경공단,77,3.6,4457
효림산업(주),77,2.4,3471
(주)디피코,76,1.8,2837
(주)레즐러,76,2.0,3419
(주)마치인터내셔널,76,2.1,2995
(주)모트롤,76,2.7,5356
(주)스마트솔루션즈,76,2.4,3614
(주)오로스테크놀로지,76,3.7,4768
마임(주),76,2.2,2891
시냅스이미징(주),76,2.3,4196
씨유메디칼시스템(주),76,2.8,4080
이룸디자인스킨(주),76,3.4,2793
코아리버(주),76,2.4,2809
코오롱패션머티리얼(주),76,2.4,4770
클라크머터리얼핸들링아시아(주),76,1.9,4037
피앤지코퍼레이션(주),76,2.1,3281
(주)농협홍삼,75,1.9,3758
(주)니오,75,1.8,3084
(주)동원파츠,75,2.5,3380
(주)듀크린,75,2.4,3601
(주)디바이스이엔지,75,2.7,3332
(주)세미솔루션,75,1.6,3302
(주)알엔투테크놀로지,75,2.5,3466
(주)에스씨엘,75,1.8,3152
(주)에스에이치엘,33,2.3,3572
(주)캐프,75,2.8,3261
(주)케이지프레시,75,2.3,3538
대유에이텍(주),75,2.6,4436
삼진정밀(주),75,2.3,3408
송원산업(주),75,3.8,5380
진영산업(주),75,2.0,3473
큐알티(주),75,3.0,5013
(주)씨티알모빌리티,74,3.0,4782
(주)얌테이블,74,1.9,3528
(주)이앤더블유,74,1.7,3967
(주)케이씨아이,74,2.6,4037
(주)파워넷,74,2.5,3310
그리에이트(주),74,1.9,3231
나라엠앤디(주),74,2.7,4061
대림통상(주),74,2.4,3584
럭스코(주),74,2.9,3282
마니커에프앤지(주),74,2.2,3327
오씨아이스페셜티(주),74,2.2,3950
코리아오토글라스(주),74,2.1,4337
(주)닥터키친,73,2.3,3166
(주)레이,73,2.9,4599
(주)바텍이우홀딩스,73,2.5,5142
(주)영흥,16,2.6,2917
(주)일진코스메틱,73,1.9,2785
(주)제시앤코,73,1.8,3391
(주)창환단자공업,73,1.6,3159
산일전기(주),73,2.6,3427
상미식품(주),73,2.6,3440
서이무역(주),73,2.5,3751
에이씨티(주),73,2.0,3559
우림피티에스(주),73,2.2,3756
지피다이쿄코리아(주),73,2.4,3215
태양기계(주),73,2.3,3442
호리바에스텍코리아(주),73,2.8,3388
(주)노블엠앤비,72,2.2,3995
(주)동운아나텍,72,2.5,4564
(주)브이티피엘,72,2.4,3300
(주)세대에너텍,72,2.8,4160
(주)에이피텍,2,4.0,3023
(주)와이투솔루션,72,2.2,3132
(주)유티아이,72,2.6,3363
(주)토리컴,72,2.4,3597
(주)휴민로보틱스,72,2.4,3591
동진섬유(주),72,2.1,3145
발레오오토모티브코리아(주),72,2.6,5559
성광벤드(주),72,2.5,4088
세동(주),72,2.5,4124
씨와이뮤텍(주),72,2.2,3409
엘에스메탈(주),72,3.2,4576
오션브릿지(주),72,2.7,3311
유피케미칼(주),72,2.7,4024
조광요턴(주),72,3.1,3821
한국호야렌즈(주),72,2.5,3916
한성티앤아이(주),72,2.1,3425
(주)네추럴웨이,71,2.4,4221
(주)뉴트리,71,2.2,4781
(주)브랜드인덱스,71,2.5,3020
(주)성신알에스티,71,1.5,3494
(주)세아엔지니어링,71,2.3,3563
(주)셀랩,71,2.0,2975
(주)씨알푸드,71,2.4,3040
(주)얼라인드제네틱스,71,3.3,4491
(주)지에스메디칼,71,2.3,3415
(주)키파운드리,71,2.7,4727
대륙금속(주),71,2.5,3501
도담시스템스(주),71,2.5,4099
두산로보틱스(주),71,2.6,4629
리스템(주),71,1.6,3095
성산전자통신(주),71,2.2,4240
에스이앤에스(주),71,2.2,3258
에이치알에스(주),71,2.3,3261
웰킵스하이텍(주),71,2.5,3111
푸른텍스타일(주),71,2.7,3213
한국특수형강(주),71,2.5,4259
한화비전(주),71,3.5,5880
(주)광명전기,70,2.5,3263
(주)바낙스,70,2.4,3649
(주)성신상사,70,2.0,3255
(주)아이엠텍,70,2.4,3436
(주)인성,70,2.9,3497
(주)지에이치씨지,70,3.9,3213
(주)코스비전,70,3.1,3337
갤러리에이엠(주),70,1.7,3025
디엘케미칼(주),70,3.4,6068
리봄화장품(주),70,2.0,2893
모델솔루션(주),70,2.3,3716
삼영이엔씨(주),70,2.2,3748
에이엔피(주),70,2.5,3475
유네코(주),70,2.4,3643
유콘시스템(주),70,2.4,3682
장인가구(주),70,2.5,3029
제이스테판(주),70,2.7,3349
카길애그리퓨리나(주),70,3.1,4438
타타대우상용차(주),70,3.6,5902
플렉스컴(주),70,2.6,3770
하나아이티엠(주),70,2.0,3313
(유)랍코리아,69,2.7,3850
(주)견우푸드,69,2.3,3278
(주)스텍,69,3.5,3637
(주)에스엠코어,69,2.2,4076
(주)조흥,69,2.9,3531
(주)켐옵틱스,69,2.9,3597
(주)팜스빌,69,3.1,3516
(주)한웅메디칼,69,1.3,3014
건화트렐러보그(주),69,2.6,4049
대동하이렉스(주),69,2.7,4368
대모엔지니어링(주),69,2.4,3695
브릴리언츠(주),69,2.7,3968
아드반테스트코리아(주),69,3.6,4436
알파켐(주),69,1.7,2975
어보브반도체(주),69,2.8,4483
이구산업(주),69,2.1,3317
인터콘시스템스(주),69,2.2,3378
한국다이요잉크(주),69,1.7,4083
(주)다래파크텍,68,2.1,3720
(주)마리몬드,68,2.5,3289
(주)세이션,68,2.7,3291
(주)세정과미래,68,2.6,3474
(주)엠아이텍,68,2.7,3428
(주)이파워기술단,68,2.5,3107
(주)테스콤,68,3.3,3567
(주)한일진공,68,2.4,3191
리텍(주),13,2.4,2738
우전앤한단(주),68,3.0,3296
지나인제약(주),68,2.3,3341
투윈스컴(주),68,2.2,3480
(주)아이엘사이언스,67,2.7,2935
(주)은성글로벌,67,3.0,3883
(주)이지코스텍,67,1.9,3062
(주)파크론,67,2.0,3300
(주)한국화장품제조,67,2.8,3834
농심켈로그(주),67,3.2,5551
디에스알제강(주),67,2.5,4305
리바이스트라우스코리아(주),67,2.9,5157
모락스트레이딩(주),67,2.1,4017
미승씨앤에스검사(주),67,1.7,2717
성안기계(주),67,2.4,3252
순수본(주),67,1.9,3640
아마다웰드테크코리아(주),67,2.3,4181
에이치엘비생활건강(주),67,2.3,3309
제이피아이헬스케어(주),67,2.6,4086
파루(주),67,2.7,3717
한일단조공업(주),67,2.6,3615
(주)비엠코리아,66,1.6,2941
(주)에치에프알,66,2.7,4256
(주)이엘피,66,2.9,3846
(주)제이에스테크,66,1.6,3149
(주)지에스켐,66,2.1,3601
(주)청호ICT,66,2.2,3217
(주)크린랲,66,2.7,3996
데스틴파워(주),66,2.3,3349
데이셀코스메틱(주),66,2.0,3150
주광정밀(주),66,2.2,3340
하드램(주),66,2.4,3138
한국알파라발(주),66,2.9,4242
한국쯔바키모토오토모티브(주),66,3.1,3638
헨켈테크놀러지스(유),66,3.3,4227
(주)미래코리아,65,2.0,3064
(주)성일에스아이엠,65,2.4,3318
(주)야다,65,2.5,3248
(주)에스알씨,10,1.7,3379
(주)와이엠케이,65,2.6,3538
(주)이루다,65,2.4,3236
(주)이엘티,65,1.6,3131
(주)이지바이오,65,3.0,3683
(주)카프로,65,2.6,4431
동인중공업(주),65,3.1,3511
씨카코리아(주),65,2.0,3400
에스케이넥실리스(주),65,3.6,5549
에스케이텔레시스(주),65,3.0,4188
오스템(주),65,2.8,4171
위노바(주),65,2.3,2988
유니락(주),65,2.1,3477
캄텍(주),65,3.4,5404
한국석유공업(주),65,2.9,4004
(주)미코파워,64,2.2,4086
(주)스페이스솔루션,64,2.6,3506
(주)씨아이그룹,64,3.0,2790
(주)에이프로,64,2.0,4098
(주)에프엔에스리테일,64,2.8,3173
(주)일진앤드,64,2.2,3256
(주)젬나컴퍼니,64,2.8,3089
(주)지엔텔,64,3.1,3890
(주)코디마,64,1.8,4009
(주)테라닉스,64,2.2,3566
남해화학(주),64,3.9,4764
뉴앤뉴(주),64,1.9,2907
대한칼소닉(주),64,2.1,3944
미래생활(주),64,2.4,3820
에이시디(주),64,1.8,3554
에코바이오홀딩스(주),64,1.8,2684
원도어패럴(주),64,2.7,3307
캔두(주),64,2.4,3537
티아이티이엔지(주),64,2.5,4163
(주)엘칸토,63,2.5,3621
(주)엠티에스코퍼레이션,63,2.4,3818
(주)원풍,63,2.2,2994
(주)하림펫푸드,63,3.3,4051
금용기계(주),63,2.8,3785
동양철관(주),63,2.7,4168
세고스(주),63,2.3,3357
에스피시스템스(주),63,2.1,2852
엠브이텍(주),63,2.6,4040
티에스피(주),63,2.0,3319
프리닉스(주),63,2.6,3350
한국이구스(주),63,3.2,3625
한국태양유전(주),63,2.3,4293
(주)남선알미늄,62,2.9,4184
(주)다산씨엔텍,62,2.1,3366
(주)대성마리프,62,1.9,3520
(주)동연디자인,62,1.9,3035
(주)수산씨에스엠,62,2.8,3647
(주)썸텍,62,2.4,2857
(주)에스테르,62,2.6,2697
(주)에이팜,62,2.0,2788
(주)유니테크,62,2.4,3699
(주)조인앤조인,62,2.5,3015
(주)코데즈컴바인,62,2.7,3114
(주)한화/방산,62,3.3,4673
대동기어(주),62,2.5,4519
대원전선(주),62,2.4,3882
대창에이치알에스지(주),62,2.5,3719
대화항공산업(주),62,1.9,2981
머크퍼포먼스머티리얼즈(주),62,3.5,4862
세니온(주),62,2.9,4080
쿠어스텍코리아(유),62,3.4,3574
한국스파이렉스사코(주),62,3.5,5020
(주)광진윈텍,61,2.0,3321
(주)글로벌비전,61,2.1,3030
(주)다이아덴트,61,2.4,3156
(주)미트뱅크,61,2.8,2840
(주)비츠로넥스텍,61,2.6,4318
(주)크래비스,61,3.2,3798
(주)하림산업,61,3.4,3993
(주)힘펠,61,1.9,3657
비손메디칼(주),61,2.6,3333
신신기계(주),61,2.6,4341
아임삭(주),61,2.3,2850
와브코코리아(유),61,2.4,4739
유라테크(주),61,2.9,4501
이노닉스(주),61,1.7,2795
일신밸브(주),61,2.0,3242
정아정밀(주),61,1.9,3214
정우금속공업(주),61,1.9,3113
케이엠제약(주),61,1.5,3110
하츠(주),61,3.3,3621
한국무브넥스(주),61,3.5,4878
한국에스케이에프씰(주),61,2.8,4698
한솔신텍(주),61,2.8,4601
(주)네이처앤네이처,60,2.2,2992
(주)대성하이테크,60,2.4,3404
(주)삼분의일,60,2.2,3858
(주)삼양옵틱스,60,2.9,4290
(주)원태,60,2.3,3682
(주)케이아이티이노베이션,60,2.7,3649
(주)케이에스엠,60,2.8,4040
(주)티에스아이,60,2.3,4146
(주)핸드허그,60,2.3,3424
디에스케이(주),60,2.4,3185
보부하이테크(주),60,2.6,3471
삼박엘에프티(주),60,2.5,3345
상우무역(주),60,2.1,3427
서영정밀(주),60,1.9,2983
에이치엘비(주),60,2.6,3420
인포마크(주),60,2.6,4150
한국세큐리트(주),60,2.3,4034
홈캐스트(주),60,2.4,3900
흥일기업(주),60,2.0,3560
(주)네오아이씨피,59,2.6,3416
(주)동남합성,59,2.9,3890
(주)마하니트,59,2.2,2862
(주)뷰티셀렉션,59,3.2,4728
(주)비앤비코리아,59,2.6,3185
(주)아이피케이,59,3.1,5252
(주)영광,59,2.4,3687
(주)지앤피,59,2.7,4034
(주)팜스킨,59,2.2,3903
극동전자정밀(주),59,1.5,2438
농업회사법인(주)농우바이오,59,2.8,3970
대동전자(주),59,2.1,2954
대림자동차공업(주),59,2.0,3706
대신금속(주),59,2.5,3565
대영유비텍(주),59,2.3,3094
대한항공씨앤디서비스(주),59,2.5,5202
동우전기(주),59,2.2,3342
삼우금속공업(주),59,2.2,3586
센코(주),59,2.1,3709
신비앤텍(주),59,2.9,3286
아비스타(주),59,2.2,2928
청우하이드로(주),59,2.6,3495
퓨렉스(주),59,2.5,3182
한국청정음료(주),59,2.0,4097
현대이엔티(주),59,2.2,3597
(주)동양,58,3.0,4620
(주)비츠로밀텍,58,4.4,3932
(주)이건창호,58,2.5,4147
농심엔지니어링(주),58,2.6,4899
대상다이브스(주),58,2.6,3855
성우테크론(주),58,2.7,3759
아비코전자(주),58,2.4,3218
아스플로(주),58,2.6,3681
에너테크인터내셔널(주),58,3.0,3752
에스엔엔씨(주),58,3.1,5080
엘에스지스카이셰프코리아(주),58,3.2,4845
제이미크론(주),58,1.7,3195
지에스인스트루먼트(주),58,2.0,3477
탠디(주),58,1.6,2470
평안(주),58,1.9,2741
현대하이스코(주),58,4.0,5856
(주)네오비젼,57,2.0,2995
(주)네오셈,57,2.1,3690
(주)닥터스랩,57,3.1,3036
(주)동부팜한농,57,2.6,4356
(주)라이프스타일프로젝트,57,2.7,3077
(주)락토메이슨,57,2.0,2791
(주)미로,10,1.9,2100
(주)아벤트코리아,57,2.6,3181
(주)엠디에스코리아,57,2.9,3362
(주)엠프로텍,57,2.1,3272
(주)오디에이테크놀로지,57,2.2,2593
(주)이노인스트루먼트,57,2.2,3788
(주)펠릭스테크,57,2.7,3714
(주)피타소프트,57,2.5,3963
DSR(주),57,2.5,4533
극동전선(주),57,3.0,4675
농업회사법인만나씨이에이(주),57,3.1,3251
대지오토모티브(주),57,2.4,4021
비스토스(주),57,2.8,3188
선우플랜트엔지니어링(주),57,2.2,3481
에스앤더블류(주),57,2.4,3140
에스엠케이인터내셔날(주),57,1.7,2930
에어레인(주),57,1.9,3709
지씨티리써치(주),57,2.8,4896
케이에이치이(주),57,2.2,3664
태양기술개발(주),57,2.5,2853
한국컴퓨터(주),57,2.6,3372
한터기술(주),57,2.2,3250
현대엠시트(주),57,3.2,4772
(주)그린조이,56,2.3,2580
(주)에스제이엠,56,2.8,5267
(주)에이치에스하이테크,56,2.6,3818
(주)엔코아네트웍스,56,2.9,2983
(주)예진상사,56,2.2,2803
(주)우정테크,56,2.0,3176
(주)티엘아이,56,3.0,4174
(주)파이닉스알엔디,56,2.3,3022
대주기계(주),56,2.7,3816
마르센(주),56,1.8,2913
미래솔레어(주),56,3.0,3964
비엔스틸라(주),56,2.0,3376
에이앤에이이엔지(주),56,2.5,4041
엠피닉스(주),56,2.8,3309
우성파워텍(주),56,2.1,3340
유양산전(주),56,2.1,3099
인터워크코리아(주),56,1.6,3416
포스뱅크(주),56,2.4,3831
피피아이(주),56,2.8,2933
(주)녹채원,55,2.3,2635
(주)대금지오웰,55,2.7,3334
(주)데일리앤코,55,2.7,3220
(주)동양에이.케이코리아,55,1.7,3705
(주)디라직,55,2.6,3335
(주)블리스트,55,2.6,3114
(주)세화피앤씨,55,3.3,3664
(주)승일,55,2.4,3390
(주)아이디테크,55,1.9,4436
(주)이엠앤아이,55,2.4,3890
(주)인텍에프에이,55,2.9,3640
(주)프랭크에프앤비,55,1.7,3469
경방(주),55,2.4,3390
동아연필(주),55,2.0,3168
두진양행(주),55,2.2,3131
디에이치(주),55,2.0,4074
미원화학(주),55,3.3,4001
센트롤(주),55,1.5,3115
신오전자(주),55,2.1,2834
아레나코리아(주),55,2.3,4168
아센텍(주),55,2.4,3398
아이에스테크놀로지(주),55,2.6,4493
오엔씨네트웍스(주),55,2.1,2863
케이씨코트렐(주),55,3.3,4968
텔릿와이어리스솔루션즈(주),55,2.8,4639
피케이엘(주),55,2.8,3414
한국뉴매틱(주),55,2.1,2545
현대통신(주),55,2.6,3789
(주)넥스트칩,54,2.7,4743
(주)델리팜,54,2.5,3914
(주)라파스,54,2.6,3774
(주)시스콘,54,2.8,3949
(주)실론,54,2.4,3048
(주)아트숨비,54,2.6,2758
(주)에이디티,54,2.5,4063
(주)플리츠미,54,2.4,3276
그린테크(주),54,2.1,2789
보루네오가구(주),54,2.3,3051
성안(주),54,2.3,2878
스카니아코리아(주),54,2.3,4342
아마넥스(주),54,1.7,3089
에브리봇(주),54,2.4,4177
지에스칼텍스(주)여수공장,54,3.9,4924
한산리니어시스템(주),54,2.3,3093
(주)그림,53,2.3,3568
(주)나우테크,53,2.1,3585
(주)대주,53,2.4,3272
(주)멕아이씨에스,53,2.7,3390
(주)버디네트웍스,53,2.7,3070
(주)브이엠코스,53,2.5,3156
(주)비전랜드,53,2.1,4072
(주)아이비알,53,2.5,3171
(주)에너토크,53,2.6,3474
(주)엘에치이,53,3.1,4414
(주)오유인터내셔널,53,2.7,3669
(주)이엔지코리아,53,2.4,3369
(주)제이엔터프라이즈,53,2.2,3034
(주)진성에프엠,53,2.4,3273
(주)트루엔,53,2.5,3321
(주)팜클,53,2.7,3350
대영초음파(주),53,1.5,3036
대한제분(주),53,3.0,4487
보그워너모빌리티코리아유한책임회사,53,3.0,5116
삼영기계(주),53,2.5,3430
송학(주),53,1.8,3168
신영프레시젼(주),53,2.3,3244
지코아시아(주),53,3.3,4153
크로버(주),53,2.4,3117
태평양금속(주),53,2.6,3914
한국샌드빅(주),53,2.5,4396
(주)미창케이블,52,2.3,3519
(주)비더블유에스텍,52,2.0,3127
(주)삼양컴텍,52,2.2,3523
(주)에스디시스템,52,2.5,3721
(주)에이제이월드,52,2.6,3323
(주)원에스티,52,1.8,3427
(주)이현어패럴,52,2.1,2917
(주)잘론네츄럴,52,2.2,4560
(주)지아이텍,52,2.8,3496
(주)피에스텍,52,2.6,3325
(주)한성지티,52,1.8,3060
(주)화이트스톤,52,2.2,3136
무창상사(주),52,1.6,2856
베올리아워터코리아(주),52,3.5,4353
빌트조명(주),52,2.1,3486
삼원에프에이(주),52,2.7,3257
세화(주),52,2.3,3238
엔탑(주),52,2.0,4042
열림기술(주),52,2.8,3942
일광산기(주),52,1.6,2748
코레노(주),52,2.8,4094
한국철강(주),52,3.8,5537
한올나래(주),52,1.9,2663
(주)에스에이치텍,51,2.3,3311
(주)에이디테크놀로지,51,3.2,4572
(주)엠피에스,51,2.1,3561
(주)우신화장품,51,2.0,2627
(주)전주페이퍼,51,3.0,3954
(주)태하,51,2.3,3818
(주)폼웍스,51,2.3,3747
금호피앤비화학(주),51,2.9,5214
네덱(주),24,3.7,4275
녹십초알로에(주),51,1.7,2467
다이텍연구원,51,3.3,3169
산리츠코리아(주),51,3.1,3846
삼보판지(주),51,2.7,3509
삼영엠티(주),51,2.5,3596
신생공업(주),51,2.7,2836
앤디앤뎁(주),51,2.4,2918
젬스메디컬(주),51,2.5,3504
픽셀플러스(주),51,2.7,4801
한국오에스지(주),51,3.1,3761
헬러코리아(주),51,2.2,2918
훌루테크(주),51,2.7,3685
(주)건화,50,2.6,4087
(주)로사케이,50,2.0,3111
(주)비브이씨피에스에이디티코리아,50,1.7,3712
(주)스탠다드뱅크,50,3.0,2964
(주)에바스코스메틱,50,1.5,2384
(주)에버켐텍,50,2.4,3093
(주)에이엠지아이큐씨,50,2.2,3263
(주)이엠티,50,1.5,3288
(주)진코스텍,50,2.3,3209
(주)티에스씨,50,2.4,5068
(주)하이코리아,50,2.2,2983
모베이스(주),50,2.1,3739
씨프로(주),50,2.8,3250
우리이앤엘(주),50,2.3,4036
유비셀(주),50,1.7,3215
제너럴바이오(주),50,3.7,4137
코위버(주),50,2.7,3372
한국계측기기연구센터,50,1.8,2647
(주)국일인토트,49,2.9,3254
(주)농협케미컬,49,2.7,4880
(주)대호특수강,49,2.3,3786
(주)디비메탈,49,2.4,5351
(주)맥스로텍,49,2.9,3347
(주)브이원텍,49,2.8,3737
(주)스텝케어,49,2.3,3477
(주)아이컴포넌트,49,2.7,3533
(주)앳플리,49,2.9,4450
(주)엘유티,49,2.6,4035
(주)제이쓰리,49,1.5,3394
(주)지누스,49,3.6,4640
(주)지에이,49,1.8,3283
(주)테키스트,49,3.0,3364
(주)필로시스,49,2.4,3224
나노시스(주),49,2.2,3698
디아이디(주),49,3.0,5951
신흥정밀,49,2.0,3516
썬텔(주),49,2.2,3411
아데카코리아(주),49,3.7,4421
에스앤티다이내믹스(주),49,2.3,4006
에스지이(주),49,1.8,3287
우리별(주),49,2.2,3065
욱성화학(주),49,2.3,3385
정도산업(주),49,2.2,2783
제룡전기(주),49,2.5,3868
코스텔(주),49,1.9,3660
포레시아배기컨트롤시스템코리아(유),49,2.1,4427
한국엔지니어링플라스틱(주),49,3.5,5090
한국후지공업(주),49,2.6,2951
(주)나라코퍼레이션,48,1.9,2748
(주)디자인파크개발,48,2.4,3225
(주)마이크로디지탈,48,2.8,3315
(주)머큐리,48,2.8,3897
(주)미코바이오메드,48,2.2,3511
(주)슈퍼메이커즈,48,2.2,4468
(주)신지모루,48,2.9,3086
(주)씨앤아이테크놀로지,48,2.2,3971
(주)씨케이머티리얼즈랩,48,2.3,3671
(주)에이비티아시아,48,2.1,3219
(주)에이치와이티씨,48,2.1,3153
(주)푸른기술,48,2.7,3948
(주)한수,48,3.1,3587
갤럭시아일렉트로닉스(주),48,2.1,3964
삼건세기(주),48,3.3,3546
아세아시멘트(주),48,3.5,4863
아세아제지(주),48,3.1,4597
아이티엑스시큐리티(주),48,2.3,3761
에쓰오일토탈에너지스윤활유(주),48,2.9,4427
옵티시스(주),48,3.1,3923
와이에이치교역(주),48,2.1,2585
이넬화장품(주),48,2.7,3320
이화글로텍(주),48,2.4,3025
제주맥주(주),48,2.5,3457
카파아이엔티(주),48,1.9,3345
케이케이테크(주),48,3.1,3714
포스코스틸리온(주),48,2.6,5316
피엔에스테크놀러지(주),48,2.6,4141
한국고분자시험연구소(주),48,2.6,3209
한국전광(주),48,2.7,3898
화신테크(주),48,2.5,3771
(주)디팜스테크,47,2.0,3779
(주)무궁화,47,2.4,3451
(주)스트롱홀드테크놀로지,47,2.5,3281
(주)아이앤씨테크놀로지,47,2.4,4625
(주)올박스,47,2.4,3839
(주)이녹스,47,3.6,4243
(주)코웰메디,47,3.0,3355
(주)티에프이,47,3.1,3810
(주)하이소닉,47,2.4,4283
도레이케미칼(주),47,2.9,4860
신라명과(주),47,2.6,3615
신젠타코리아(주),47,3.4,4622
신진화학(주),47,2.2,3766
썬화인글로벌(주),47,2.2,3041
에스디옵틱스(주),47,2.5,4062
엠코르셋(주),47,2.5,3693
온투이노베이션코리아(주),47,3.4,4916
유호전기공업(주),47,2.3,3788
케이시시정공(주),47,2.2,3150
한국캐봇마이크로일렉트로닉스(유),47,2.7,4259
흥아기연(주),47,3.4,4007
(주)라벨영세일즈,46,1.8,3488
(주)비에스티,46,1.9,2770
(주)센텍,46,2.5,3481
(주)아주화장품,46,2.2,3054
(주)오공,46,2.2,3222
(주)육일씨엔에쓰,46,2.8,3437
(주)이에스디웍,46,2.0,3541
(주)젬백스&카엘,46,2.3,4315
도요엔지니어링코리아(주),46,3.6,5145
삼정펄프(주),46,2.3,3563
서울금속(주),46,2.0,2764
소닉스(주),46,2.0,3410
아이모스시스템(주),46,2.5,4317
아이씨엠씨(주),46,2.3,3343
엘링크링거코리아(주),46,2.0,3458
엘켐텍(주),46,1.5,3537
위드시스템(주),46,1.8,4080
인텔릭스(주),46,2.1,3980
티에스에이(주),46,1.6,3593
티케이지휴켐스(주),46,3.2,5561
한국공작기계(주),46,2.0,3176
한국도키멕(주),46,3.2,3676
(사)한국건강기능식품협회,45,3.4,3788
(주)동광명품도어,45,1.7,3131
(주)동구밭,45,2.9,3581
(주)벡셀,45,3.2,3801
(주)벤튼,45,1.9,3248
(주)삼영에스앤씨,45,2.4,3530
(주)와이드,45,2.6,3313
(주)윈텍오토메이션,45,2.6,3659
(주)이브이첨단소재,45,2.4,3197
(주)장원테크,45,2.4,3265
(주)켐트로스,45,2.3,3984
(주)파이온텍,45,2.8,3537
건국대학교건국유업건국햄,45,3.0,4044
고려전선(주),45,2.5,3022
네오뷰코오롱(주),45,3.2,4231
덕지산업(주),45,2.2,2880
동부엘이디(주),45,2.6,3591
서울향료(주),45,2.4,3399
성화산업(주),12,2.8,4419
신라엔지니어링(주),45,2.8,3525
앤스코(주),45,2.5,3312
인터텍이티엘셈코(주),45,2.2,3442
제일사료(주),45,3.5,3420
지티에스글로벌(주),45,2.2,2805
창신리빙,45,1.9,3095
코스모이엔지(주),45,2.2,2824
키스트론(주),45,1.9,3796
티아이씨(주),45,2.4,3607
티피링크코리아(유),45,3.2,3782
한국피아이엠(주),45,2.5,3172
한림상사(주),45,2.1,3736
(주)금성침대,44,2.5,3078
(주)씰테크,44,2.3,3320
(주)아이토크콘트롤즈,44,2.4,2392
(주)알에프메디컬,44,2.2,4453
(주)에이치브이엠,44,2.3,3277
(주)캐스트윈,44,2.6,2957
(주)태종에프디,44,1.8,3285
(주)휴먼피부임상시험센터,44,1.8,2796
델파이코리아(유),44,3.1,5463
브로스앤컴퍼니(주),44,2.7,4093
세라블라썸코리아(주),44,1.7,2736
신일피엔에스(주),44,2.3,4127
연이정보통신(주),44,1.8,2952
티씨씨동양(주),44,2.8,3915
한국소니전자(주),44,2.7,4140
한백에프앤씨,44,2.4,3377
(주)광주요,43,2.3,3377
(주)넥스턴바이오사이언스,43,1.7,3371
(주)더블유티엘,43,1.7,2558
(주)동양테크윈,43,2.2,2947
(주)리메드,43,2.3,3367
(주)밸류엔지니어링,43,3.1,3688
(주)브이씨,43,2.8,3865
(주)비엠씨,30,2.1,3083
(주)스타메드,43,3.4,3471
(주)원익테라세미콘,43,2.9,4030
(주)캐리마,43,2.3,3245
(주)코바스,43,2.8,3951
(주)큐라이트,43,2.6,3829
(주)태봉,43,2.7,2984
경동흥업(주),43,1.7,3527
노루오토코팅(주),43,3.4,5379
누가의료기(주),43,2.1,4060
대유,43,2.4,3693
