,리뷰수(개),평점,평균 연봉(만)
쿠팡(주),6193,3.2,5159
씨제이올리브영(주),3219,3.3,3863
에프알엘코리아(주),2911,3.0,4069
(주)이마트,2718,3.5,4012
(주)한샘,2634,2.5,3700
한국철도공사,2547,3.5,3474
홈플러스(주),2545,2.9,3879
(주)지에스리테일,2112,2.9,4495
씨유 (매장),1574,3.8,2555
(주)비지에프리테일,1543,3.0,4536
롯데쇼핑(주) 백화점사업본부,1527,2.9,4756
씨제이대한통운(주),1497,2.8,4407
(주)현대백화점,1444,3.2,4578
(주)코리아세븐,1439,2.5,3947
(주)교원,1215,2.7,4076
자라리테일코리아(주),1197,2.8,2845
(주)이랜드리테일,1168,2.5,4323
(주)대한항공,1134,3.2,4827
(주)인터파크트리플,1107,2.7,4342
롯데쇼핑(주) 롯데마트사업본부,1082,2.7,4500
삼성에버랜드(주),1038,3.8,3559
(주)아성다이소,1037,2.6,4318
롯데하이마트(주),968,2.6,4300
하이프라자(주),868,2.6,4135
(주)에어코리아,850,2.2,2517
씨제이프레시웨이(주),837,2.7,3841
(주)이디야,834,3.4,3837
(주)서브원,833,2.7,4270
(주)현대그린푸드,802,2.8,4132
삼성전자판매(주),801,3.2,4374
에이치앤엠헤네스앤모리츠(주),787,3.2,3079
데상트코리아(주),777,3.0,4738
엘오케이(유),737,2.8,4681
부루벨코리아(주),731,2.8,3112
(주)컬리,725,2.8,4225
(주)이마트에브리데이,719,2.6,3311
(주)엘엑스판토스,716,3.4,4722
아시아나항공(주),712,3.0,4605
(주)케이티엠앤에스,701,2.3,3224
(주)교보문고,699,3.4,3931
롯데씨브이에스711(주),699,2.6,3445
(주)신세계인터내셔날,698,3.4,5100
이케아코리아(유),663,2.8,3721
(주)코스트코코리아,651,3.1,3503
(사)굿네이버스인터내셔날,643,2.9,3230
(주)우리홈쇼핑,642,3.0,4738
이엘씨에이한국(유),619,2.9,3887
에이케이플라자,616,2.8,4183
(주)한진,613,2.8,4175
(주)현대홈쇼핑,609,3.3,4378
현대글로비스(주),583,3.1,5257
스위스포트코리아(주),574,2.5,2470
(주)씨제이이엔엠 오쇼핑부문,553,3.2,5179
(주)신세계,549,3.6,4895
(주)샤프에비에이션케이,544,2.0,2540
(주)제너시스비비큐,541,2.2,3816
지에스홈쇼핑(주),531,3.2,4939
무인양품(주),529,2.6,2521
한국필립모리스(주),527,3.5,6275
(주)동원홈푸드,520,2.5,3703
경동물류(주),519,1.8,3104
러쉬코리아(주),510,2.9,2943
디에이치엘코리아(주),505,3.3,3860
(주)에이비씨마트코리아,500,2.9,2882
풀무원식품(주),492,3.0,4677
한국쓰리엠(주),456,3.7,6536
지멘스(주),454,3.3,5146
(주)에스에스지닷컴,452,3.4,4972
(주)제주항공,450,3.1,3969
피에스앤마케팅(주),450,2.7,3497
(주)스타럭스,449,2.4,3127
(유)나이키코리아,446,3.4,3824
(주)탐앤탐스,442,2.8,2898
롯데면세점,440,3.3,4853
(주)그린스토어,434,2.1,3243
한국암웨이(주),420,3.3,5875
(주)스타비젼,419,2.8,3384
엘브이엠에치코스메틱스(유),419,2.8,4141
(주)글로벌휴먼스,418,2.3,2542
(주)제로투세븐,414,2.2,3772
(주)무신사,411,2.8,4277
(주)부릉,409,2.8,3826
(주)텐바이텐,407,2.7,3408
에이치엠엠(주),406,3.2,4916
(주)컴퓨존,405,2.5,3226
엔에스쇼핑(주),404,3.1,4407
(주)쉥커코리아,403,3.1,4127
대성산업(주),398,2.5,3841
(주)포스코인터내셔널,390,3.6,6104
다이소 (매장),386,3.3,3075
아디다스코리아(유),377,3.3,5392
에이랜드(주),374,2.3,3051
이스타항공(주),371,2.4,3753
(주)아가방앤컴퍼니,366,1.8,3502
미스터피자 (매장),366,3.0,3032
한국에스엠씨(주),366,2.2,3828
교보핫트랙스(주),365,3.1,3915
(주)엠티콜렉션,362,1.7,3587
부산교통공사,361,4.2,4076
한국화이자제약(주),361,3.6,6154
유한책임회사디캐이,360,2.3,3583
샤넬코리아(유),359,2.6,3749
(주)트라이씨클,356,2.3,3898
(주)카스,355,2.2,3461
비티지(주),354,2.4,3371
(주)케이제이씨디스플레이코퍼레이션,351,1.9,3246
루이비통코리아(유),351,2.6,3150
(주)아이마켓코리아,349,3.2,4370
삼성물산(주) 상사부문,349,3.6,6148
한성자동차(주),347,2.6,3497
(주)비즈마켓,343,2.1,3368
(주)엔터식스패션쇼핑몰,342,2.0,2952
이니스프리(주),342,3.5,4953
코닝정밀소재(주),338,3.8,5089
(주)필립스코리아,337,3.2,5377
한국피앤지판매(유),334,3.0,6932
스와치그룹코리아(주),327,2.2,4094
(주)에프앤디넷,326,2.3,3539
아이쿱 자연드림,326,2.3,3176
(주)티지알앤,321,2.4,2861
(주)그린글로브라인,317,2.3,3098
(주)블랭크코퍼레이션,317,3.3,4218
진에어(주),317,2.8,4044
올림푸스한국(주),314,2.7,4343
(주)비에스케이코퍼레이션,313,2.3,3390
(주)LX인터내셔널,312,3.1,5806
에이치디엑스(주),310,1.8,3329
(주)서원유통,309,2.4,3139
브리티쉬아메리칸토바코코리아(주),309,3.1,5746
(주)한국미스미,308,2.5,3976
(주)리드코프,304,2.2,3127
(주)지피클럽,304,1.8,2995
(주)모나미,303,2.0,3289
(주)홈앤쇼핑,302,3.2,4538
(주)클라우드나인마케팅,301,2.2,3726
아시아나에어포트(주),300,2.2,3809
뉴스킨코리아(주),294,3.2,4820
(주)리치몬트코리아,293,3.0,4141
한국공항공사,291,3.4,4010
(주)아성에이치엠피,290,2.1,4356
(주)더본코리아,288,2.4,3284
(주)메가마트,288,2.4,3970
롯데쇼핑(주),284,3.2,4495
(주)스킨푸드,281,3.0,3832
(주)우아한청년들,281,3.2,4307
(주)케이비원,279,1.8,2896
(주)알라딘커뮤니케이션,277,3.3,3180
(주)한독모터스,277,2.1,2713
(주)에스와이에스리테일,276,2.2,3665
(주)한국시세이도,275,2.2,4406
(주)까사미아,273,1.9,3667
지멘스헬시니어스(주),273,3.3,4745
(주)익스피다이터스코리아,270,2.4,4253
(주)대림,267,2.7,4691
아이피엑스(주),267,2.8,4432
(주)하나로티앤에스,266,2.8,3617
(주)영원무역,265,2.7,4296
(주)아이에스이커머스,264,2.2,3284
(주)초록마을,260,2.5,3598
(주)아이에스시,258,2.4,3732
디케이에스에이치코리아(주),258,2.4,3931
세방(주),258,2.8,4062
한세엠케이(주),256,2.2,3720
SK네트웍스(주),253,3.2,5244
용마로지스(주),252,2.4,3853
코레일네트웍스(주),252,2.5,2837
대구교통공사,250,3.4,3633
(주)크레이버코퍼레이션,247,2.7,3652
(주)룩옵틱스,244,1.9,3216
아름다운가게,244,3.4,2777
포에버21코리아리테일(유),244,2.6,3139
한국휴렛팩커드(유),243,3.5,5495
인천국제공항공사,242,4.1,4707
애플코리아(유),238,3.5,5035
영풍문고(주),238,2.3,2698
(주)다비치안경체인,237,2.1,3595
(주)카버코리아,237,2.5,4994
크레텍책임(주),236,2.3,3892
에어부산(주),235,2.8,3513
한국머스크(주),235,3.3,4325
(주)한익스프레스,231,2.7,4128
(주)티웨이항공,230,3.2,3736
메르세데스벤츠코리아(주),229,3.0,4805
(주)SG세계물산,228,2.4,3380
하이네켄코리아(주),227,2.9,4139
한국공항(주),227,2.6,3911
(주)서울문고,225,2.3,2601
(주)태웅로직스,225,2.8,3782
중소기업유통센터(주),225,2.1,4332
(주)혜인식품,224,1.8,2969
유피에스에스씨에스코리아(주),224,2.8,3474
도이치모터스(주),223,2.3,3094
인천교통공사,223,3.8,3588
(주)올가홀푸드,222,2.0,3580
비엠더블유코리아(주),222,3.0,6043
키엔스코리아(주),222,3.0,4290
한진해운(주),222,3.1,5641
리앤풍한국(주),220,2.9,3689
모다아울렛(주),218,2.3,3422
사노피아벤티스코리아(주),215,3.7,6245
팬오션(주),215,3.3,5814
한일후지코리아(주),215,2.4,3349
(주)오피스디포코리아,212,2.6,3001
유니코로지스틱스(주),212,2.4,3864
(주)밀레코리아,211,1.8,4702
(주)이스트엔드,208,3.0,4500
중국동방항공공사,207,2.2,2894
슈나이더일렉트릭코리아(주),205,3.3,5011
지에스왓슨스(주),205,2.8,2506
한국존슨앤드존슨메디칼(주),203,3.4,5619
교촌에프앤비(주),202,2.9,4125
쥴릭파마코리아(주),202,2.8,4352
대구백화점(주),201,2.5,3395
(주)씨이오인터내셔널,200,1.9,3639
폭스바겐그룹코리아(주),199,2.7,5737
(주)와우벤처스,198,2.4,2994
현대종합상사(주),197,2.7,5489
소니코리아(주),195,3.4,4614
이폴리움(주),195,2.2,3767
힐티코리아(주),195,2.8,4531
(주)바바리안모터스,194,2.2,3141
리레코코리아(주),193,2.6,2997
장금상선(주),192,2.9,4291
한국엠에스디(주),192,3.8,5467
칼자이스(주),191,3.1,4754
해피랜드에프앤씨(주),191,1.8,3056
대원미디어(주),189,2.4,3261
유니레버코리아(주),189,2.8,5366
(주)한화갤러리아,188,3.0,4584
롯데아사히주류(주),188,2.4,3980
마리오아울렛(주),188,2.0,3787
디에이치엘글로벌포워딩코리아(주),187,2.9,3981
엘에스네트웍스(주),187,3.0,3999
(주)디에스브이에어앤씨,186,1.9,3462
농협하나로마트 (매장),185,3.2,4231
(주)씨티씨바이오,184,2.4,3723
(주)일룸,184,2.7,3591
코레일유통(주),184,3.2,3066
(주)뮬라,182,2.1,3392
백제약품(주),181,2.0,3004
히타치하이테크코리아(주),181,3.3,3999
풍림무약(주),180,2.7,3404
(주)뉴트리원,179,2.1,4366
(주)비에이치씨,178,2.0,4200
케어캠프(주),178,2.4,3181
(주)젬백스링크,175,2.4,3948
천삼백케이(주),175,2.0,2711
케이카(주),175,2.8,3622
파슬코리아(유),175,2.7,3587
코리아이플랫폼(주),174,2.9,3767
(주)디에스이엔,173,2.3,3509
머크(주),173,3.4,5196
아모레퍼시픽(주) 특약점,173,2.3,2252
제이씨현시스템(주),173,2.0,3410
천일정기화물자동차(주),170,2.2,3001
체리쉬(주),170,1.9,2985
투쿨포스쿨(주),170,2.3,4059
파나소닉디바이스세일즈코리아(주),170,2.6,4423
(주)더블유컨셉코리아,169,2.6,4143
(주)퍼플랩스헬스케어,167,2.2,4167
메틀러토레도코리아(주),166,2.2,4117
선진로지스틱스(주),166,2.1,3071
한국애보트(주),166,3.2,4991
아이씨뱅큐(주),165,2.6,3230
서영이앤티(주),164,2.5,3556
케이지케미칼(주),164,2.2,3491
언더아머코리아(유),163,2.6,3857
퀴네앤드나겔(주),162,2.6,4110
푸디스트(주),162,2.6,3728
(주)큐브릿지,161,2.2,3094
그룹세브코리아(유),161,2.7,4489
디만트코리아(주),161,1.5,2824
푸마코리아(유),160,2.5,4075
버버리코리아(주),158,3.0,3171
에스엔패션그룹(주),158,3.4,2957
도루코(주),156,3.1,4551
오토앤(주),156,2.5,3319
한국일본통운(주),156,2.7,3842
비기닝리테일(주),155,1.9,2925
자안그룹(주),155,2.1,3641
위본모터스(주),154,1.9,4060
한국무라타전자(주),154,3.4,5189
롯데상사(주),153,2.9,4173
아트라스콥코코리아(주),153,3.1,4614
스와로브스키코리아(주),152,3.0,3754
패션플러스(주),152,2.2,2830
(주)동성모터스,151,2.4,2924
(주)피피비스튜디오스,151,2.6,2734
피에르파브르더모코스메틱코리아(유),151,2.2,4302
로젠(주),150,2.5,3728
바이어스도르프코리아(유),150,2.9,4570
포탈하이웨이(주),150,2.1,3500
한솔로지스틱스(주),150,3.0,4020
행복나래(주),150,3.1,3906
디자인벤처스(주),149,1.6,2973
오아(주),149,2.1,3877
(주)마카스,148,2.4,2883
(주)한국금거래소쓰리엠,148,2.2,2836
한국노바티스(주),148,3.3,6169
한국로슈진단(주),148,3.5,4625
한국알콘(주),148,3.2,4833
(주)에스피씨지에프에스,147,2.4,4523
브랜드유니버스(유),147,2.0,4974
(주)마녀공장,146,2.0,3783
쿠팡로지스틱스서비스(유),146,2.8,4810
크록스코리아(주),146,2.5,3916
대상베스트코(주),145,2.4,3169
디케이메디칼솔루션(주),145,3.0,3929
한국먼디파마(유),145,3.0,5575
(주)레스모아,143,2.8,3392
전자랜드(주),143,2.6,3506
(주)STX,142,2.8,5371
(주)데카트론코리아,142,2.3,3042
서울메트로,142,3.8,3255
인터지스(주),142,2.6,4176
동부익스프레스(주),141,2.7,4175
(주)리테일앤인사이트,138,2.4,4301
(주)휠라홀딩스,138,2.9,4310
대원씨티에스(주),137,2.6,3709
인터파크인터내셔널(주),137,2.2,2555
커머스플래닛(주),137,3.1,4257
(주)디엔컴퍼니,136,2.1,4200
더샘인터내셔날(주),136,2.1,3883
한국트럼프(주),136,2.5,4442
돌코리아(유),135,2.7,4074
페르노리카코리아(주),135,2.8,5235
헬스밸런스(주),135,2.3,3312
밀레에델바이스홀딩스(주),134,1.9,3738
한국로지스풀(주),134,2.7,4210
(주)리노스,133,2.3,3605
(주)쿱생활건강,133,2.3,3012
제이티인터내셔널코리아(주),133,3.3,5150
케이엠티씨로지스틱스(주),133,2.8,3746
동신툴피아(주),132,2.2,2978
크리스챤디올꾸뛰르코리아(주),131,2.7,4381
한국에이브이엘(주),131,2.8,4631
(주)농협물류,130,2.9,4441
(주)진인프라,130,3.3,3612
씨엠에이씨지엠코리아(주),130,2.1,3373
테크데이타(주),130,2.2,3589
(주)넥스트플레이어,129,2.5,3748
애로우일렉트로닉스(유),129,2.4,3869
호전실업,129,2.8,4181
(주)사운드캣,128,2.2,2726
(주)에스엠면세점,128,2.1,3149
(주)윈시스템즈,128,2.1,3504
롯데로지스틱스(주),128,2.6,3457
삼천리자전거(주),128,2.7,4021
한국허벌라이프(주),128,3.3,4631
(유)기흥모터스,127,2.2,3424
(주)트리,127,2.0,2794
디에이치엘서플라이체인코리아(주),127,2.3,4158
에어서울(주),127,2.7,3395
(주)제아에이치앤비,126,2.2,2902
오디오갤러리,126,2.4,2626
오픈갤러리(주),126,2.7,2661
(주)에스엠케이티앤아이,125,2.9,3442
지에스글로벌(주),124,2.6,5716
마스타자동차관리(주),123,2.3,3411
한국미쓰비시전기오토메이션(주),123,3.3,4175
한국후지필름(주),123,2.6,3792
비브라운코리아(주),122,2.7,4588
제일모직(주),122,3.1,5429
(주)서흥인터내셔날,121,2.0,3140
신코(주),121,2.8,3419
에이치디솔루션즈(주),121,2.9,3954
유센로지스틱스코리아(주),121,2.5,4508
더클래스효성(주),120,2.6,3695
(주)로만,119,2.5,3076
(주)제때,119,3.0,4084
에스케이가스(주),119,3.4,5962
(주)올리브인터내셔널,118,2.7,3755
(주)프리미엄패스인터내셔널,118,1.7,2580
대상웰라이프(주),118,1.9,4441
태영상선(주),118,2.1,3945
한국존슨앤드존슨판매(유),118,3.3,5868
(주)박스터,117,3.4,5449
(주)비엠케이리미티드,117,1.9,3215
(주)지앤푸드,117,3.0,3354
(주)펫프렌즈,117,3.1,4041
(주)화승,117,2.5,4408
보쉬렉스로스코리아(주),117,3.7,4007
세방익스프레스(주),117,2.5,3535
한국아스텔라스제약(주),117,3.3,5842
한국야스카와전기(주),117,2.7,4040
(주)에이아이에프,116,2.9,3412
고려해운(주),116,3.2,4964
루미가넷,116,1.5,2519
에스케이(주)엔카,116,2.8,3529
(주)아식스코리아,115,2.9,4441
S.F.Express(주),115,2.3,3301
한국스트라이커(주),115,3.2,5327
혼다코리아(주),115,2.2,4139
(주)금양인터내셔날,114,2.6,3218
공항철도(주),114,3.3,3768
캐논코리아컨슈머이미징(주),114,2.6,4905
한국엔드레스하우저(주),114,2.6,4755
(주)에이수스코리아,113,2.5,3831
야마하뮤직코리아(주),113,2.2,4072
오토플러스(주),113,2.1,3136
티엔티익스프레스(주),113,2.5,3244
(주)케이씨티시,112,2.9,4185
복정제형(주),112,2.1,3434
엘에프푸드(주),112,2.1,3717
(주)우신라보타치,111,1.9,3201
준코 노래타운,111,2.7,2633
콘티넨탈오토모티브코리아(주),111,3.8,6885
(주)피플앤코,110,1.4,2560
세이브존(주),110,2.5,3827
엔투비(주),110,3.0,3816
하니웰애널리틱스(주),110,3.2,4468
(주)더캐리,109,3.0,3643
남양약품(주),109,2.2,2789
안연케어(주),109,1.8,3439
온라인팜(주),109,2.0,3679
동방(주),108,3.0,4022
바슈롬코리아(주),108,2.5,4090
쌤소나이트코리아(주),108,2.8,4301
위킵(주),108,2.4,3069
한솔피엔에스(주),108,3.0,4428
(주)이데아코즈,107,2.5,3300
센트럴팜(주),107,2.4,3373
애터미(주),107,4.4,5085
카파코리아(주),107,2.2,3581
페어콘라인(주),107,2.3,3058
(주)어댑트,106,3.4,3430
셀트리온헬스케어(주),106,2.6,5313
아리따움 (매장),106,3.4,2607
제이더블유중외메디칼(주),106,2.3,3933
(주)문고리닷컴,105,2.2,3037
(주)바람인터내셔날,105,1.9,3555
(주)에이원,105,2.0,3667
(주)팀프레시,105,3.2,3760
솔리드이엔지(주),105,2.6,3341
클라랑스코리아(유),105,2.1,3520
(주)아이비엘,104,2.3,3242
(주)이상네트웍스,104,2.5,3428
나이스씨엠에스(주),104,2.5,3021
마루느루(주),104,2.0,3354
한국아즈빌(주),104,2.9,3828
한일카페트(주),104,1.9,3263
(주)맥스피드,103,2.7,3187
(주)원신더블유몰,103,1.9,3583
페라가모코리아(주),103,2.3,3064
(주)피에이치씨,102,2.1,3867
디에이치케이솔루션(주),102,2.4,4010
한국베링거인겔하임(주),102,3.3,6803
(주)텐마인즈,101,3.1,2946
스미후루코리아(주),101,2.2,3466
아신(주),101,2.0,2835
유카로오토모빌(주),101,2.2,2755
(주)비츠,100,2.3,2740
(주)윈윈스포츠,100,2.5,2605
(주)혜인,100,2.7,3850
무진전자(주),100,3.0,4411
삼원특수지(주),100,3.0,3654
헬로네이처(주),100,2.5,3675
(주)대우로지스틱스,99,2.5,3804
(주)한유에너지,99,2.8,3331
국보해운(주),99,3.0,3228
판알피나코리아(주),99,2.5,3152
(주)삼경에프에스,98,2.2,2998
보스톤사이언티픽코리아(주),98,3.3,5051
삼성전자로지텍(주),98,3.8,5010
플라잉타이거코리아(주),98,2.6,2862
디알씨티에스(주),97,2.6,2626
유코카캐리어스(주),97,3.1,5221
톨리코리아(주),97,1.9,3095
(주)비엠에스,96,2.4,4583
라이프앤바이오(주),96,2.6,2650
지에스엠비즈(주),96,2.6,3982
한국릴리(유),96,3.7,6292
(주)소니인터랙티브엔터테인먼트코리아,95,3.4,4008
(주)에이플러스비,95,3.1,4232
디에스브이솔루션스(주),95,2.4,3782
리치푸드(주),95,2.4,3324
엠에스씨코리아(주),95,2.3,3423
한국에스리(주),95,1.8,3681
(주)에스티인터내셔널코퍼레이션,94,3.2,6785
(주)와이즈유엑스글로벌,94,2.7,3163
(주)이크루즈,94,2.2,2805
스타리온(주),94,2.1,3622
피치밸리(주),94,3.0,3089
현대아이파크몰(주),94,2.7,4152
(주)더파이러츠,93,2.5,3429
(주)케이타운포유,93,2.0,3479
브링스코리아(주),93,2.4,3001
(주)레뱅,92,2.1,3461
영인과학(주),92,2.7,3416
(주)아라리오,91,2.7,3404
(주)케이옥션,91,2.6,2947
(주)푸드머스,91,3.1,4696
(주)한국리모텍,91,2.0,3875
로옴세미컨덕터코리아(주),91,2.6,4282
(주)명정보기술,90,2.2,2816
(주)스튜디오헤이데이,90,2.2,3132
(주)한큐한신익스프레스코리아,90,2.1,3251
굿지앤(주),90,2.3,3372
신한관세법인,90,2.4,3066
휘슬러코리아(주),90,3.1,4822
흥아해운(주),90,2.6,4241
(주)실리콘투,89,2.6,3459
(주)요기코퍼레이션,89,2.4,3103
(주)하미글로벌,89,2.6,3796
메리케이코리아(유),89,3.7,4967
보라티알(주),89,1.8,3247
코우치코리아리미티드(유),89,3.1,3111
한국화장품(주),89,2.6,3675
(주)두핸즈,88,2.6,3614
(주)리코코리아,88,1.3,3928
(주)파우컴퍼니,88,3.1,3134
스탠다드인터내셔널(주),88,2.4,3973
컬럼비아스포츠웨어코리아(유),88,2.9,4855
케이씨씨오토(주),88,2.6,3173
(유)쇼피코리아컴퍼니,87,2.9,5026
(주)딘트,87,2.0,2528
(주)코세 코리아,87,2.2,3836
갤러리아 백화점,87,3.3,3562
케이비퍼시픽(주),87,1.1,2704
(주)유니드글로벌상사,86,2.0,4439
삼익물류(주),86,2.5,3302
에이엔씨인터내셔날(주),86,1.8,2488
타이어뱅크(주),86,2.3,2922
(주)서정인터내셔날,85,1.6,2748
(주)아영에프비씨,85,2.3,3649
(주)커뮤니케이션앤컬처,85,2.8,3778
마켓비(주),85,2.9,3496
다인바이오(주),84,2.1,3104
시스코시스템즈코리아(주),84,3.6,7204
오션마린서비스(주),84,2.0,2992
우진글로벌로지스틱스(주),84,2.6,3861
(주)비욘드테크,83,2.6,2868
(주)엠피한강,83,2.0,3280
대한송유관공사(주),83,3.1,3790
로지포커스(주),83,1.9,3531
한국엡손(주),83,2.8,4796
(주)로지올,82,2.3,3609
(주)한웰이쇼핑,82,2.3,3341
닥서코리아(주),81,2.9,3851
에스피더불유코리아(유),81,1.8,3547
엘지엔시스(주),81,3.1,4651
이솝코리아(유),81,2.7,3992
파나소닉코리아(주),81,2.4,4406
한국오므론제어기기(주),81,3.3,5537
(주)나비엠알오,80,2.9,3951
(주)일광폴리머,80,2.4,3723
(주)히타치엘지데이터스토리지코리아,80,2.7,4886
게스홀딩스코리아(유),80,2.8,3830
삼성디지털프라자,80,3.5,3956
세이디에스(주),80,2.9,4063
올애즈컴퍼니(주),80,1.9,2786
한살림소비자생활협동조합연합회,80,2.7,3208
회명산업(주),80,2.7,3786
(주)브랜드웍스코리아,79,2.9,3113
(주)아이스픽,79,2.1,2858
(주)크레소티,79,2.4,3530
나라셀라(주),79,2.9,3554
부라더상사(주),79,1.9,2810
아프로존(주),79,2.3,3256
한국산텐제약(주),79,1.8,5334
(주)크레이드인터내셔널,78,1.9,2748
대한과학(주),78,2.2,3244
리드온(주),78,2.3,3208
미쉐린코리아(주),78,3.1,4738
(주)지티엘,77,2.0,3036
그루폰(유),77,3.0,2473
서울특별시도시철도공사,77,3.8,4066
잇츠유어스(주),77,1.9,2632
프뢰벨엔터프라이즈(주),77,1.6,3409
(주)세바로지스틱스코리아,76,2.7,3638
(주)아이오앤코코리아,76,2.7,3732
그랜드백화점(주),76,2.0,3033
삼오제약(주),76,2.8,4459
스타일인덱스(주),76,2.2,3141
파츠몰(주),76,2.6,3455
포르쉐코리아(주),76,2.1,5448
핀포인터커뮤니케이션즈(주),76,1.6,3130
한국마즈(유),76,3.1,6397
(주)더맘마,75,2.3,3582
(주)아크레텍코리아,75,1.5,3581
(주)커먼웰스,75,1.9,2807
오진상사(주),75,2.5,3168
큐익스프레스(주),75,2.5,3504
(주)뷰티르샤,74,1.9,2252
(주)에이유커머스,74,2.4,3301
(주)하이텍팜,74,2.6,3211
한국솔가(주),74,2.3,3669
(주)리오엘리,73,1.7,2940
(주)브라이스톤,73,1.7,3209
니폰페인트마린코리아(주),73,1.5,3320
센추리(주),73,2.5,3308
애플아울렛(주),73,2.0,3373
에이샵(주),73,2.8,2996
인튜이티브서지컬코리아(유),73,2.1,5372
중국남방항공(주),73,2.1,3066
프라다코리아(주),73,2.4,4000
(주)그레이스,72,2.6,3700
(주)명일,72,2.9,3473
(주)티제이씨라이프,72,2.0,3204
연세대학교연세우유,72,2.6,4499
(주)단군소프트,71,2.0,3393
(주)핑거프라임,71,2.0,3336
(주)해솔아이엔티,71,2.0,2273
우리엔터프라이즈(주),71,2.5,3879
퓨멕스(주),71,1.6,2706
효성인포메이션시스템(주),71,2.8,5242
(주)렛츠밀란커머스,70,2.8,2938
(주)밸런스인더스트리,70,1.7,3465
(주)온누리에이치엔씨,70,2.8,3496
(주)재규어랜드로버코리아,70,2.5,6766
(주)트랜드메카,70,3.0,3153
아이즈비전(주),70,2.7,4405
이룸코리아(주),70,1.9,2540
폴라리스쉬핑(주),70,3.1,5294
한국다케다제약(주),70,3.1,5650
현진그린밀(주),70,2.3,3133
(주)부쉬코리아,69,2.4,3260
베네피트코스메틱스코리아(유),69,2.5,3353
한국폴(주),69,3.7,4836
(주)일신비츠온,68,2.3,3470
(주)정육각,68,2.9,4142
(주)체리코코,68,2.3,2595
AirAsia Berhad(에어아시아),68,3.0,2836
니콘이미징코리아(주),68,2.9,3869
하이코스(유),68,2.7,3083
(주)삼민해운항공,67,2.6,3155
(주)시도,67,2.2,3134
리퓨어헬스케어(주),67,1.9,4312
엘에스글로벌인코퍼레이티드(주),67,2.7,4672
원더피플(주),67,2.5,4511
(주)글로우서울,66,2.9,3307
(주)제이디스포츠패션코리아,66,2.8,3952
담코로지스틱스코리아(주),66,2.9,3214
대한해운(주),66,3.2,4893
비디피로지스틱스코리아(유),66,2.5,3141
아카데미과학(주),66,1.8,2829
에버그린코리아(주),66,2.7,3192
엑셀리스코리아(주),66,3.1,4422
오름(주),66,2.2,2892
일렉트로룩스코리아(주),66,2.5,4936
텍사스인스트루먼트코리아(주),66,3.8,6091
(주)에르메스로직스,65,2.6,2956
(주)와이케이건기,65,3.3,5601
(주)윙스풋,65,2.5,3308
극동티엘에스(주),65,1.5,3745
웹뜰(주),65,1.7,3129
위미인터내셔날(주),65,2.1,3730
인텔코리아(주),65,3.7,7689
카렉스(주),65,1.9,3098
(주)브레드가든,64,2.6,2525
(주)브이드림,64,2.5,2872
(주)삼우에프앤지,64,3.0,3076
(주)위드네트웍스,64,2.4,3197
동보공항서비스(주),64,1.7,2426
두성종이(주),64,3.0,3507
코넥스솔루션(주),64,3.0,3386
한국미쓰이물산(주),64,2.9,7880
한국페링제약(주),64,1.9,4643
노보노디스크제약(주),63,3.7,5841
리치코리아(유),63,1.8,4058
범주해운(주),63,3.2,3605
북큐브네트웍스(주),63,3.1,2945
서린상사(주),63,2.0,4761
신화로직스(주),63,2.1,3141
에이치엘엠씨(주),63,3.0,3520
원익큐브(주),63,3.3,4035
트라이얼코리아(주),63,2.7,3097
한국미즈노(주),63,2.6,3807
(주)헬만월드와이드로지스틱스,62,2.7,3762
더케이교직원나라(주),62,1.7,3525
스코노코리아(주),62,1.7,3094
신일전자(주),62,2.4,3742
인터파크도서(주),62,2.8,3233
한국미쓰도요(주),62,3.2,3249
(주)골프존뉴딘홀딩스,61,3.1,5235
(주)발렉스특수물류,61,2.4,3645
(주)서린바이오사이언스,61,2.7,3742
(주)케이엔유,61,2.3,3616
광주광역시도시철도공사,61,3.7,3323
디아이동일(주),61,2.3,3498
세원종합상사(주),61,1.9,3816
시크릿다이렉트코리아(주),61,2.3,4426
위시컴퍼니(주),61,3.1,3886
잇츠스킨(주),61,3.0,3589
(주)구구스,60,2.5,3514
(주)영화과학,60,2.8,3270
(주)유니버설뮤직,60,2.9,3933
공구우먼(주),60,2.8,2989
벡톤디킨슨코리아(주),60,3.3,4823
신라호텔 면세점,60,3.0,3407
이랜드리테일(주) 엔씨백화점,60,3.0,2847
지에스씨인터내셔날(주),60,2.1,2740
한불모터스(주),60,1.8,3351
해마로푸드서비스(주),60,3.2,4330
(주)금축인터내셔널,59,2.7,2726
(주)미애부,59,2.7,3309
(주)아비크,59,2.7,2730
(주)유진디랩,59,2.1,3630
(주)케이티에스씨,59,1.8,3486
이트론(주),59,2.2,3393
퀴아젠코리아(유),59,2.6,4649
(주)나비타월드,58,2.4,3013
(주)달리자,58,2.4,3840
(주)정원엔시스,58,2.2,3313
(주)카이스,58,2.7,3753
(주)코스모앤컴퍼니,58,2.2,3917
(주)패션플러스,58,1.9,3083
네오트랜스(주),58,3.1,4297
대화기기(주),58,2.2,3321
레샤코코리아(주),58,2.1,3741
맥슨모터코리아(주),58,2.9,3576
맥심코리아,58,1.9,2222
비유에스(주),58,3.1,4149
선인자동차(주),58,2.3,3705
아모제푸드시스템(주),58,2.3,3352
영인프런티어(주),58,2.8,3253
윌헴슨쉽매니지먼트코리아(주),58,3.4,4507
