,리뷰수(개),평점,평균 연봉(만)
씨제이씨지브이(주),2291,3.5,4098
롯데시네마 (매장),2223,3.5,3179
씨제이이앤엠(주),1591,3.2,4629
(주)더에스엠씨그룹,1147,2.4,2983
(주)웅진씽크빅,1056,3.2,4307
(주)문화방송,1020,3.2,5136
한국방송공사,922,3.3,5157
(주)제일기획,910,3.7,5495
메가박스중앙(주),888,3.2,3286
(주)천재교육,843,2.6,3580
(주)비상교육,818,3.1,3741
(주)이엠넷,787,2.6,3449
(주)교원구몬,729,2.3,3743
(주)에코마케팅,718,2.4,4278
(주)엠포스,665,2.7,3336
펑타이그레이터차이나(유)영업소,625,3.2,4042
(주)시대고시기획시대교육,607,1.8,2742
(주)에이엠피엠글로벌,606,2.3,3056
(주)에스엠엔터테인먼트,581,2.5,3659
(주)에스비에스,567,3.2,5238
(주)프레인글로벌,552,2.9,3732
(주)피알원,552,2.9,3783
한국교육방송공사,539,3.3,5089
(주)차이커뮤니케이션,530,2.5,3481
(주)플레이디,524,3.0,3582
(주)대학내일,523,3.9,4548
(주)천재교과서,512,2.3,3698
(주)애드쿠아인터렉티브,508,2.9,3443
이노션(주),487,3.3,5592
재능교육(주),483,2.2,3017
(주)디노마드,470,2.8,2987
(주)엣지랭크,455,2.3,3070
(주)매스씨앤지,448,2.0,3119
메가스터디(주),448,2.9,3488
(주)아메바,443,2.4,4642
미디컴,432,2.4,3879
(주)대홍기획,427,3.4,5126
(주)미래아이엔씨,415,2.6,3043
케이피알앤드어소시에이츠(주),405,3.3,4333
(주)NE능률,400,2.9,3564
인크로스(주),400,2.8,3732
(주)나스미디어,398,3.3,4138
와이지엔터테인먼트(주),385,2.4,3548
제이티비씨(주),377,3.2,4862
(주)아이스크림에듀,358,2.6,3968
중앙일보(주),353,3.2,4984
(주)매일경제신문사,344,2.8,3702
예지솔루션(주),332,2.3,2588
조선일보사(주),321,3.2,5008
부산국제영화제,320,3.2,4076
킨코스코리아(주),320,2.5,2668
(주)에이피알에이전시,317,2.4,2650
(재)서울문화재단,313,3.2,3326
그룹엠코리아(주),303,3.3,4205
(주)인터스텔라,298,3.2,3320
레오버넷(주),295,3.0,4127
(주)메조미디어,291,3.2,4485
(주)디트라이브,282,2.8,3123
(주)트리플하이엠,280,3.1,2807
(주)모비데이즈,278,2.8,3461
잉글리시에그(주),274,3.0,3185
(주)미래엔,272,2.8,4233
이브릿지(주),263,2.0,3049
피키캐스트(주),262,2.9,3133
(주)아이유노글로벌,259,2.2,3264
(주)금성출판사,257,2.3,3233
(주)안그라픽스,255,2.2,3035
케이비에스미디어(주),254,3.3,4440
(주)마더브레인,253,2.5,3291
(주)채널에이,251,2.8,4107
(주)하이브,251,3.0,4761
(주)와이티엔,249,2.9,4107
(주)위블링,249,2.4,3930
(주)코마스인터렉티브,249,2.7,3371
세종씨앤피(주),248,1.8,2790
(주)덱스터스튜디오,238,2.5,2838
(주)로커스,238,2.7,3337
(주)디에프에이치,235,2.7,2990
(주)메이크어스,234,2.8,3502
(주)지엔앰퍼포먼스,231,2.1,3518
한국학술정보(주),230,2.2,2759
(주)레뷰코퍼레이션,229,3.1,3227
(주)디지털트리니티,227,2.8,3277
(주)미디어윌,223,2.3,3646
엔에이치엔애드(주),222,3.7,3589
레드브릭스,221,2.8,2998
(주)클콩,219,1.9,2738
에델만퍼블릭릴레이션스월드와이드코리아(주),218,2.8,4016
(주)레인보우커뮤니케이션,216,2.4,3471
비비디오코리아(주),215,2.1,4380
아이코닉스(주),214,2.6,4231
(주)자이언트스텝,212,2.9,3286
(주)디엠씨미디어,211,2.7,3830
(주)디자인하우스,211,2.8,3419
(재)국제방송교류재단,210,2.8,3275
더북컴퍼니(주),210,2.5,3416
(주)엠비씨플러스,208,3.2,4131
(주)제이와이피엔터테인먼트,207,2.6,3212
(주)해법에듀,205,2.5,3321
(주)현대퓨처넷,205,2.9,4746
지앤비패럴랙스교육(주),203,2.8,3028
(주)북이십일,202,2.4,3393
(주)이든앤앨리스마케팅,201,2.5,3564
한국경제티브이(주),200,2.8,3703
(주)에스에이엠지엔터테인먼트,199,2.4,3121
씨엠비대전방송(주),198,1.6,2785
(주)동아일보사,197,3.2,4289
(주)성원애드피아,197,2.1,3658
(주)시너지힐앤놀튼,196,2.7,3772
(주)그룹아이디디,195,2.9,3285
(주)엠디마케팅,195,2.5,2365
에스비에스콘텐츠허브(주),195,2.9,4846
(주)투바앤,194,2.5,3690
(재)한국우편사업진흥원,193,2.7,3586
(주)서울문화사,191,2.4,3553
(주)상록에스,189,2.2,2912
(주)아인스미디어,188,3.1,2918
(주)한국경제신문,188,3.1,3779
(주)금솔커뮤니케이션,186,2.5,2534
에델만코리아(주),184,2.9,3988
(주)동아사이언스,182,2.6,3976
(주)카카오엠,181,2.8,4213
매일방송(주),181,2.5,4028
(사)한국산업기술진흥협회,180,3.0,3685
(재)세종문화회관,180,3.2,3296
체험(주),180,4.4,2434
승일미디어그룹(주),179,1.5,2630
서울비젼,178,2.2,3397
(주)레페리,177,2.1,3047
티비더블유에이코리아(주),177,3.7,4869
이노브(주),174,1.5,2746
예술의전당,173,2.8,3589
(주)상화,172,3.3,3943
(주)지우컴퍼니,172,2.3,3147
(주)키스톤마케팅컴퍼니,172,2.8,3575
(주)지학사,169,2.5,3106
(주)교학사,167,1.6,2508
(주)바른컴퍼니,167,2.5,3658
와이비엠(주),165,2.2,3098
(주)예림당,164,2.1,3408
(주)동심,163,2.7,3082
머니투데이(주),162,2.8,3665
(주)비욘드마케팅그룹,159,2.6,3198
(주)트레져헌터,157,2.5,3351
메이비원(주),157,2.1,2924
(주)삼성출판사,156,2.9,3886
(주)테라핀,154,2.4,3369
오로라월드(주),153,1.9,3308
(주)모티브플럭스인터렉티브,151,1.6,2788
(주)디스트릭트코리아,150,3.2,5822
토이온(주),150,2.2,2574
(주)스마일코리아,148,2.5,2416
(주)바이널아이,146,2.5,3375
씨제이파워캐스트(주),146,2.5,4167
(주)아이디어키,144,3.3,3470
(주)타라그래픽스,144,2.7,3259
(주)이피피엔,143,2.3,2892
에이클라엔터테인먼트(주),143,1.8,3266
프뢰벨하우스(주),143,2.0,3178
레드클라우디,141,1.6,2418
퍼니플럭스엔터테인먼트(주),141,2.7,3269
(주)라이클,140,2.4,3016
(주)넥서스,139,1.9,2905
롯데컬처웍스(주),139,2.7,4192
(유)유니북스,138,3.0,3476
(주)성우애드컴,138,2.1,3024
한샘이유지(주),138,2.7,3308
(주)위즈덤하우스,136,3.3,3912
피엠지인티그레이티드 커뮤니케이션즈(주),136,2.9,3930
(주)로이비쥬얼,135,2.9,3336
디지털퍼스트(주),135,3.3,3884
(주)클렉스,133,2.6,2881
엠얼라이언스(주),133,2.5,4056
(주)애드이피션시,131,3.6,3530
(주)조선비즈,131,3.0,3802
(주)콘텐트리중앙,131,2.5,4922
(주)이인벤션,130,2.7,2642
(주)다츠,129,2.3,3179
(주)브이에이스튜디오,128,2.7,3304
(주)비책,128,3.1,2839
(주)펜타컴,126,2.7,3065
(주)포스트비쥬얼,125,2.9,3360
(주)아스트라페,124,2.1,2912
(주)프로그레스미디어,123,2.4,2447
(주)더피알커뮤니케이션,122,2.2,2878
(주)빅픽처팀,122,3.0,3142
한국디자인진흥원,122,2.7,3859
(주)애드미션,121,2.7,3589
다산북스(주),121,3.3,3796
디디비코리아(주),121,2.9,4259
매니아컨설팅그룹(주),120,2.1,3238
콜레오마케팅그룹(주),120,2.5,3130
(주)이너스커뮤니티,119,2.2,3551
(주)아들과딸,117,1.8,2513
국립박물관문화재단,117,2.7,3202
제이티앤미디어(주),117,1.8,2478
(주)비브스튜디오스,116,2.6,3262
(주)시공사,116,2.1,3240
(주)아주뉴스코퍼레이션,116,2.1,3352
그랑몬스터(주),116,3.1,3807
허브넷굿컴퍼니닷컴(주),116,3.0,2949
(주)빅밴드앤코,115,2.9,3404
(주)레드로버,114,2.5,3460
(주)조인스엠,114,2.6,2896
애드스타트(주),114,3.6,4029
가우리커뮤니케이션(주),113,2.0,2643
스튜디오더블유바바(주),113,1.7,2798
웹스프레드(주),113,1.9,3268
(재)씨비에스,112,3.0,4142
(주)온커뮤니케이션,112,2.9,2398
(주)티엠씨케이,112,3.4,3115
오길비코리아(유),111,2.6,3807
펜타클,111,3.0,4674
(주)오콘,110,1.9,3461
(주)한강기업,110,1.9,2327
(주)허밍아이엠씨,110,2.7,3037
위인크(주),110,2.7,3308
투와이드컴퍼니(주),110,3.5,3135
아시아투데이(주),109,2.2,3482
(주)차이,108,2.4,3326
비에이티(주),108,3.5,3634
장원교육(주),107,1.7,2677
(주)하바스코리아,106,2.1,3772
오쏘엔(주) 나비컴,106,2.6,2930
(주)브랜드발전소,105,2.2,2581
마더텅(주),105,3.4,2665
한국경제매거진(주),105,2.3,3126
(주)테크랩스,104,2.2,3505
CGNTV,104,2.6,3066
월트디즈니컴패니코리아(주),104,3.2,6022
(주)애드디에스,103,2.8,2472
(주)에스비에스미디어넷,103,2.9,4268
(주)함파트너스,103,3.3,3697
대원씨아이(주),103,2.8,3628
컴퍼니에스에스(주),103,2.9,2869
(주)스튜디오게일,102,2.6,3334
(주)아이엠애드리퍼블릭,102,2.3,2468
(주)티캐스트,102,2.7,4672
웰콤퍼블리시스월드와이드(주),102,2.8,4030
엑스포럼(주),101,2.4,3510
피엑스디,101,4.0,3711
크리에이티비젼(주),100,2.7,2628
피알게이트(주),100,3.0,4800
(주)기독교텔레비전,98,2.2,3284
(주)플레디스엔터테인먼트,98,1.5,2432
허밍스토리(주),98,2.0,2729
미쓰윤(주),97,2.9,3491
오비에스경인티브이(주),97,2.6,3924
(주)에이원퍼포먼스팩토리,96,3.1,3686
(주)엔에이치엔벅스,96,3.1,3868
(주)엘리엇,96,2.2,2838
케이티스카이라이프(주),96,3.1,4629
트레이(주),96,2.3,2942
포커스미디어코리아(주),95,2.8,3693
경기일보(주),94,2.3,3409
엑세스커뮤니케이션앤컨설팅(주),94,3.1,3707
(재)극동방송,93,2.6,4253
(주)피엠씨프러덕션,93,2.9,2663
모츠(주),93,3.3,3368
한겨레신문(주),93,3.1,4022
(주)디렉터스컴퍼니,92,3.2,3771
시공테크(주),92,3.1,3652
시드포스트크리에이티브(주),92,2.0,2742
(주)덴츠크리에이티브코리아,91,2.6,4412
(주)서울경제신문,91,3.2,4313
(주)한국일보사,91,3.3,4063
대통기획(주),91,2.3,2458
하이애드원(주),91,2.8,2997
(주)더피알,90,2.4,2953
(주)크로스미디어,90,2.7,3477
(주)도서출판길벗,89,3.7,3747
(주)씨엠비광주방송,89,1.7,2664
(주)아이소바코리아,89,2.4,3908
(주)이노레드,89,4.0,3968
콘텐츠웨이브(주),89,3.3,4747
(주)사회평론,88,2.6,3717
(주)스카이라이프티브이,88,2.5,4202
(주)크로스오버커뮤니케이션,88,2.5,2943
두산매거진,88,3.0,3876
라이징팝스,88,2.7,3292
아이엠씨큐브(주),88,1.8,2790
(주)글루온,87,2.7,3009
(주)더열심히,87,3.3,3915
넥스트엔터테인먼트월드(주),87,2.0,3686
(주)위더스애드,86,2.9,3040
엑스포디자인브랜딩,86,2.3,3062
(주)더블유에프엠,85,2.1,3165
(주)더썸컴퍼니,85,2.9,3262
(주)디퍼플,85,2.8,3270
(주)크래커랩,85,3.0,2768
머니투데이방송(주),85,2.3,4029
엠피인터랙티브(주),85,3.2,3068
(주)써치엠,84,2.5,2876
리즘인터랙티브(주),84,2.8,2641
(사)부천국제판타스틱영화제조직위원회,83,2.8,3704
(주)큐브엔터테인먼트,83,1.8,2898
(주)프로토타입,83,2.6,2938
(주)하나애드아이엠씨,83,3.4,2946
네오다임(주),83,3.2,3215
뷰스컴퍼니,83,3.3,3284
(주)나은커뮤니케이션,82,2.5,2709
(주)디메이저,7,2.3,3582
(주)종로아카데미,82,2.2,2564
앨리슨하이퍼앰(주),82,3.4,3687
유진코어(주),81,1.8,2967
하쿠호도제일(주),81,2.6,4240
(주)일그램,80,2.9,2641
(주)잉글리쉬무무,80,2.8,2634
(주)플레시먼힐러드코리아,80,3.4,4700
그레이월드와이드코리아(주),80,2.5,3691
코콤포터노벨리(주),80,2.6,3554
(주)디지털에볼루션,79,2.4,2855
(주)제이티비씨콘텐트허브,79,2.8,4065
(주)퍼틸레인,79,3.4,4002
애드웹커뮤니케이션,78,2.7,3054
(주)매크로그래프,77,2.3,2685
(주)미디어프론트,77,2.2,3369
(주)엠투디지털,77,3.1,3332
(주)경향신문사,76,3.2,3837
(주)더위버크리에이티브,76,3.2,3188
(주)바이럴마케팅,76,1.8,2355
(주)이루다마케팅,76,2.8,3211
비디오빌리지(주),76,2.7,3034
클립서비스(주),76,2.1,2613
(주)비씨더블유코리아,75,2.5,3276
(주)지에스넷비전,75,2.5,3723
더디엔에이(주),75,2.6,3187
(주)미래클라우드,74,2.3,2522
퍼플프렌즈(주),74,2.7,3375
한국만화영상진흥원,74,2.2,2799
한국미디어마케팅그룹(주),74,1.6,2349
몽키랩(주),73,1.4,2692
(주)박영사,72,2.5,3073
(주)아이포유웍스,72,2.9,2886
(주)케이엑스이노베이션,72,2.1,3686
카누크리에이션(주),72,3.4,3050
한국몬테소리(주),72,2.3,3068
(주)엠엔알컴퍼니,71,1.6,2669
(주)학산문화사,71,2.4,3097
(주)나음커뮤니케이션즈,70,1.9,2808
(주)리앤컴,70,2.4,3305
(주)쎄듀,70,2.0,2890
당신의파트너(주),70,2.2,3093
서경방송(주),70,2.6,2945
젤리피쉬엔터테인먼트,70,2.0,2524
커뮤니케이션즈코리아(주),70,2.3,3344
디노커뮤니케이션즈(주),69,2.2,2927
(주)메드랑,68,2.3,2651
(주)얼반웍스,68,2.6,2371
(주)여의도증권미디어그룹,68,2.1,4568
베티카(주),68,2.6,2929
플레이디-메이블,68,3.2,3452
(주)나인후르츠미디어,67,3.1,2909
(주)엠비씨씨앤아이,67,2.8,3935
(주)원스타프로비,67,1.6,2490
(주)퍼포먼스바이티비더블유에이,67,2.8,3592
디티에스아이(주),67,2.9,3415
브릿지랩(주),67,2.4,2555
삼성생명서비스(주),67,2.9,2877
아가월드(주),67,1.7,2615
코디하우스(주),67,1.6,2275
팻마우스(주),67,2.7,2981
하인크코리아(주),67,2.2,3392
(주)엣나우,66,2.3,2317
(주)지니스커뮤니케이션,66,2.7,2758
(사)부산영상위원회,65,2.8,2363
(주)비즈니스아츠,64,3.4,3270
(주)삼보팩,64,2.0,3219
세계일보,64,2.7,3603
위딘씨앤씨(주),64,2.6,2907
케이비에스엔(주),64,3.0,3949
(주)김영사,63,3.0,3711
(주)디블렌트,63,3.0,4172
(주)샤오링엔터테인먼트,63,2.9,2822
(주)와이즈플래닛컴퍼니,63,3.6,3349
(주)제이앤피플러스,63,2.2,3064
더오션(주),63,1.4,2607
(주)브릿지경제신문사,62,2.4,2506
(주)이움크리에이티브,62,2.8,3369
(주)제이와이네트워크,62,2.3,3038
(주)캐러트코리아,62,2.2,4533
(주)텐핑,62,3.4,3462
아이보스,62,3.1,3068
코코아비전(주),62,2.4,2705
티브로드홀딩스(주),62,2.4,4334
(재)한국국제문화교류진흥원,61,2.5,3112
문화마케팅연구소(주),61,1.7,2561
본애드컴(주),61,2.3,3060
코리아아츠(주),61,1.7,2366
(주)레디엔터테인먼트,60,3.1,2824
(주)울림엔터테인먼트,60,1.7,2801
디엑스스퀘어드(주),60,3.1,3690
마콘컴퍼니(주),60,2.6,3893
현대영어사(주),60,3.1,3659
(주)디브랜드,59,1.7,2473
(주)비이커뮤니케이션즈,59,2.0,3190
(주)제이지비퍼블릭,59,3.2,3095
(주)중부일보,59,2.2,2793
(주)컨셉코퍼레이션,59,2.4,2522
오리콤(주),59,3.3,4790
(주)헤럴드,58,2.8,4524
제스타드(주),58,2.0,2914
커런트코리아,58,2.1,3231
한국문화진흥(주),58,2.5,3643
한빛미디어(주),58,3.2,4067
(주)원지,57,2.9,4309
(주)헤즈,57,2.6,2882
불교텔레비전(주),57,1.7,3465
블루오렌지커뮤니케이션즈(주),57,2.8,3084
올리브스튜디오(주),57,2.6,3160
(주)라온디어스,56,3.2,2697
(주)에이엠씨아시아,56,2.2,3772
국민일보(주),56,3.2,3948
아트엠,56,1.7,2165
(주)문화일보,55,3.1,4691
(주)알에스기획,55,3.2,3167
(주)청춘이만든다,55,3.8,2502
(주)크리에이팁,55,3.0,3030
(주)포바이포,55,2.4,3448
메트로신문사(주),55,3.2,2940
스틱인터랙티브(주),55,2.7,3357
워크컴퍼니,55,1.6,2506
제스트컴퍼니,55,3.6,2582
트리니티마케팅컴퍼니(주),55,1.9,2883
(주)메이데이파트너스,54,2.6,3272
(주)에스비에스디지털뉴스랩 스브스뉴스,54,3.0,3845
(주)인터파크씨어터,54,3.0,3494
(주)인플루엔셜,54,2.7,4207
(주)한생연,54,2.7,4013
기독교복음방송(주),54,2.0,2562
디씨씨이엔티(주),54,2.4,2390
리시드(주),54,2.4,2895
베이비뉴스,54,2.2,3151
원더맨톰슨코리아(주),54,2.0,3587
포워드쓰리디코리아(주),54,2.4,3957
희일커뮤니케이션(주),54,3.0,3399
(주)미래커뮤니케이션,53,2.4,2604
(주)부즈클럽,53,1.8,3107
(주)비아이스트라코리아,53,2.3,2711
(주)알비이엔씨,53,2.0,3190
(주)애즈랜드,53,2.2,3169
디엔에이소프트(주),53,2.8,3627
콤파(주),53,2.0,2700
크리에이티브라운지(주),53,2.4,3194
파이낸셜뉴스신문(주),53,2.6,3738
(주)노머스,52,2.7,3727
(주)미디언스,52,2.7,3257
(주)스카이벤처스,52,2.9,2935
(주)아이스크리에이티브,52,2.8,4727
(주)케이씨티브이제주방송,52,1.9,3282
(주)한컴,52,3.2,5511
허브넷(주),52,2.9,3123
(주)나무온,51,2.8,2837
(주)위픽코퍼레이션,51,3.5,2908
부산문화방송,51,3.1,3529
스토리73(주),51,2.5,2923
유니버설맥켄코리아(주),51,2.9,3883
(주)노블컴퍼니,50,3.3,3211
(주)다트미디어,50,2.8,3194
(주)대전일보사,50,1.6,2645
(주)엑스오비스,50,2.1,3347
(주)엔비전스,50,2.0,2403
(주)코엔미디어,50,2.2,2971
(주)킨다그로스,50,3.9,2996
(주)포스트커뮤니케이션즈,50,2.4,3660
허스트중앙(유),50,2.5,4155
(주)브라이먼커뮤니케이션스,49,2.8,3594
(주)어반플레이,49,3.2,2885
(주)웹스미디어컴퍼니,49,2.2,2334
(주)유어비즈,49,2.7,2972
(주)포시,49,2.0,3063
나프미디어앤디자인(주),49,2.1,2829
시너지미디어(주),49,2.5,2694
유달리커뮤니케이션즈(주),49,2.5,2790
플러스엑스(주),49,3.5,3818
(사)제천국제음악영화제,48,3.6,2380
(주)그레이트북스,48,2.1,3463
(주)마제스타지,48,2.7,2815
(주)미플즈,48,2.5,3094
(주)스타쉽엔터테인먼트,48,2.6,2775
엠엔비(주),48,2.1,3498
커뮤니케이션북스(주),48,2.5,2764
(주)대한민국맛집,47,1.9,2347
(주)매드코퍼레이션,47,2.7,3494
(주)모델디렉터스,47,1.7,2571
(주)비티씨커뮤니케이션즈,47,2.5,3235
(주)시나몬,47,2.9,4514
(주)에스비에스엠앤씨,47,3.5,4886
(주)제이펀,47,2.4,2851
(주)피티원프레젠테이션그룹,47,2.8,2369
세올디자인컨설팅(주),47,2.0,2318
이상한마케팅(주),47,4.6,3857
지엠크리에이티브(주),47,1.9,2680
프린피아(주),47,1.9,3495
한국방송광고진흥공사,47,3.4,4218
(주)모엑스,46,2.0,3143
(주)엔에이치알,46,3.6,4860
(주)엠피엠지,46,2.4,2835
비크라우드(주),46,1.9,2865
삼호뮤직,46,2.3,2682
이노빈(주),46,2.9,2870
(주)쓰리이,45,2.4,2993
(주)애드픽네트워크,45,2.3,2734
(주)콘텐츠랩블루,45,2.0,2888
(주)화이어웍스,45,2.0,2539
굿윌커뮤니케이션즈(주),45,2.8,3474
도서출판한국헤르만헤세(주),45,1.6,2929
토이인터랙티브(주),45,2.7,2653
판타지오(주),45,2.1,2659
(주)모바일이앤엠애드,44,2.2,2590
(주)소셜링,44,2.7,2782
(주)알오아이플러스,44,3.6,2782
(주)인디엠,44,2.8,2835
(주)인터오리진,44,3.1,2662
(주)조선뉴스프레스,44,3.0,3506
농심기획(주),44,2.8,4226
뉴스엔,44,1.6,2599
매일일보(주),44,2.6,3134
아이스캔디(주),44,2.0,3485
오피엠에스(주),44,2.4,2941
이코노믹리뷰(주),44,2.3,3129
(재)국립정동극장,43,2.7,2744
(주)베리미디어,43,2.0,2749
(주)이스터씨앤아이,43,3.7,3426
제삼영상(주),43,2.7,2298
투비스토리(주),43,2.0,2575
(주)드림넥스트,42,1.9,2632
(주)스토어링크,42,3.7,3354
(주)여성신문사,42,2.1,2531
(주)오디언소리,42,2.4,2913
(주)퍼셉션,42,2.9,3376
VD프로덕션,42,2.2,3481
상상의숲(주),42,2.2,2837
스톤브랜드커뮤니케이션즈(유),42,2.5,3980
신화국제(주),42,2.4,2425
씨엠비한강케이블티비(주),42,1.8,2835
아이딕스(주),42,2.5,2933
아이린디,42,2.6,2219
에스엘엘중앙(주),42,2.5,4659
한국비즈지원협회,42,3.3,4200
(주)디지털타임스,41,2.1,3259
(주)매일신문사,41,2.9,3122
(주)머니앤밸류,41,1.4,2814
(주)샘파트너스,41,3.1,3598
(주)아이비라인,41,3.1,2561
(주)야우린,41,3.4,3181
그룹메가(주),41,1.7,2661
이뉴스투데이,41,2.2,2971
전자신문사(주),41,3.0,4239
제우미디어(주),41,2.4,2077
탱고미디어,41,2.4,2542
한국오길비앤매더(주),41,2.3,3649
(주)로빈스앤컴퍼니,40,2.5,3460
(주)솔리드,40,3.1,3288
(주)신비웹,40,2.3,2576
(주)에이치엔티마케팅,40,3.3,3219
(주)인천일보,40,2.5,2916
골드오션커뮤니케이션즈(주),40,2.4,2549
드림메이커엔터테인먼트리미티드영업소,40,3.0,3465
비에스엠플러스(주),40,1.7,2707
아트서비스(주),40,2.8,3242
엘씨벤처스(주),40,2.4,2709
인포더(주),40,1.4,3019
피지앤픽처스,40,3.4,3399
한국대학신문,40,2.1,2982
(주)디자인지,39,1.7,3334
(주)스토리숲,39,2.7,3125
(주)씽크리에이티브,39,2.4,3016
(주)아이케이오,39,2.7,3620
(주)원밀리언,39,2.2,3378
(주)유니브,39,3.0,3056
(주)투그레이,39,3.3,3033
그레이프피알앤컨설팅(주),39,3.2,2896
메타커뮤니케이션즈(주),39,3.1,2937
인터콤어소시에이션(주),39,2.0,3989
(주)디마이닝,38,2.3,2985
(주)민플래닝,38,3.4,3334
(주)케이이씨씨,38,2.0,3588
(주)파워피티,38,2.2,3210
(주)프로븐,38,2.4,2761
거스트앤게일(주),38,3.1,3109
매일경제티브이(주),38,2.4,3463
바이어스코퍼레이션(주),38,1.9,2302
살림출판사(주),38,2.1,2984
상암커뮤니케이션즈(주),38,3.2,4061
씨네이십일(주),38,2.8,3414
제이더블유티애드벤처(주),38,2.7,4072
커뮤니케이션신화(주),38,2.4,2673
케이제이컴즈(주),38,2.2,2177
(재)성남문화재단,37,3.3,4489
(주)도도커뮤니케이션,37,3.1,2872
(주)에이토즈,37,2.5,2588
서비스플랜코리아(주),37,2.9,4258
크리섹터(주),37,2.8,2446
태양당인쇄(주),37,2.2,3234
(주)더스프링컴퍼니,36,2.8,3070
(주)쇼박스,36,3.4,4867
글로지(주),36,2.4,4447
뉴데일리(주),36,3.2,2714
디블렌트커뮤니케이션즈(주),36,2.9,3725
디안트보르트,36,3.2,2632
루이독앤디자인(주),36,1.6,4010
매크로매트릭스(주),36,2.8,4536
민음사(주),36,2.8,3326
애드티브이노베이션(주),36,2.5,2686
에그피알(주),36,3.4,2664
파인애플피티엘,36,2.8,2752
(주)글로벌엠아이지,35,3.7,3260
(주)링크팩토리,35,2.4,2796
(주)메이플미디어,35,2.4,2943
(주)시너지에이앤씨,35,1.5,2286
(주)위시드인베스트먼트,35,3.1,3210
(주)이슈캐스터,35,2.6,2619
굿미디어(주),35,3.0,3159
꿈을담은틀,35,2.7,2412
딜루션(주),35,2.5,3124
씨알미디어(주),35,2.2,2465
제삼비전(주),35,2.3,4232
창비(주),35,3.1,3662
크레너헬스케어(주),35,2.3,3623
호프만에이전시,35,2.8,3589
(재)구로문화재단,34,3.0,1844
(주)라우드코퍼레이션,34,3.4,2721
(주)리드엠,34,1.7,2800
(주)바론미디어,34,3.4,2620
(주)부즈,34,2.8,2690
(주)브레이브팩토리,34,2.1,2727
고스디자인(주),34,3.1,3046
도그지어(주),34,3.5,3298
블루래빗(주),34,2.5,2817
에스와이컴퍼니,34,3.0,2405
유브갓픽쳐스(유),34,3.6,2630
피움컴퍼니(주),34,1.9,2349
(주)더베어컴퍼니,33,1.9,3224
(주)디지털포토,33,3.2,3589
(주)디하이브,33,2.6,3437
(주)링크로스,33,3.6,2347
(주)아이앤알,33,2.1,3219
(주)에너지경제신문사,33,2.5,2840
(주)엘비즈코리아,33,2.3,3124
(주)엠라인스튜디오,33,2.3,4195
(주)제이제이이커머스,33,1.5,2519
(주)코리아트리즈,33,3.2,3310
더블유플래닛,33,1.9,2850
세종아이콘(주),33,2.2,2289
스타일앤(주),33,2.0,2888
열린책들(주),33,3.2,3449
코스웬콘텐츠(주),33,2.0,2442
크리스피(주),33,2.4,3410
(주)구몬교육기획,32,2.2,3086
(주)다빈치커뮤니케이션,32,2.0,2661
(주)디투씨,32,2.5,2962
(주)소셜프레임,32,2.7,3152
(주)수퍼비글로벌디자인그룹,32,2.2,3040
(주)시디알어소시에이츠,32,2.3,2715
(주)코다스디자인,32,2.5,3030
(주)코자,32,2.4,3116
(주)티플러스,32,1.6,3037
비에스인터내셔널(주),32,2.3,2374
에프닷베이직(주),32,2.9,2964
조선영상비전(주),32,2.4,3661
코어아이엠씨(주),32,1.9,2357
평화방송,32,2.5,3720
헤럴드(주) 헤럴드경제,32,3.3,3839
(주)롭썬컴퍼니,31,2.5,3055
(주)세븐헌드레드,31,2.1,2629
(주)세컨드스텝,31,2.6,2330
(주)스트래티직마케팅,31,2.2,4282
(주)스포티비,31,1.8,3789
(주)월드전람,31,1.6,2727
(주)이지엠앤씨,31,3.6,2848
(주)케나즈,31,1.6,4520
마코,31,2.0,2651
메츠에이치아이티(주),31,3.0,2842
앙쥬(주),31,1.5,2639
엠투컴(주),31,2.6,2934
헤움디자인(주),31,2.1,2217
(주)드림커뮤니케이션즈,30,3.0,2704
(주)바름,30,2.4,2583
(주)브랜드스톰마케팅앤커뮤니케이션그룹,30,2.9,3413
(주)커뮤니케이션즈온,30,3.1,3036
강원도민일보,30,2.2,2843
샴페인(주),30,2.9,4208
앨리슨모스(주),30,2.4,3368
오니트(주),30,2.4,2929
채울웍스(주),30,2.0,2985
피알브릿지,30,3.8,3459
(재)국립극장진흥재단,29,3.0,4451
(주)그래피직스,29,2.2,2470
(주)나남,29,2.0,2472
(주)디자인톡톡,29,3.3,2711
(주)마케팅키드,29,2.3,2963
(주)선을만나다,29,3.0,4076
(주)안테나,29,2.1,2617
(주)이노앤,29,2.5,2743
(주)재능방송,29,2.1,3218
(주)케이비에스미디어텍,29,2.8,3395
(주)휴맵컨텐츠,29,2.0,2598
마케팅클라우드(주),29,2.1,2698
본크리에이티브,29,2.8,3899
세일포커스(주),29,2.5,3068
송영철공작소,29,3.1,3059
에이전시더블유(주),29,2.6,2995
올컴(주),29,2.3,2203
인터즈(주),29,1.9,2624
(주)덱스터크레마,28,3.9,3696
(주)모두의마케팅,28,1.8,3430
(주)무한커머스,28,2.2,2777
(주)선용애드플러스,28,1.6,2244
(주)앤돌핀,28,2.6,2807
(주)투고커뮤니케이션,28,2.6,3046
(주)홍성택디자인,28,2.7,2750
꺄르르팩토리,28,2.6,2856
대웅에듀미디어(주),28,2.3,2479
머큐리포스트(주),28,2.6,2494
