,리뷰수(개),평점,평균 연봉(만)
국민체력센터,25,1.8,2766
꼬레뱅(주) 보나베띠,25,2.6,2310
레이크힐스(주),25,1.8,2687
마이스코리아(주),25,2.7,2899
스카이칠십이(주),25,3.1,4278
씨티크레딧서비스신용정보(주),25,2.3,4017
에이치알넷원(주),25,2.4,3428
위드가인(주),25,2.4,2484
위드유(주),25,3.2,2377
현대종합연수원(주),25,2.5,3150
(사)사회적기업연구원,24,2.5,2442
(주)다소울,24,1.9,3107
(주)신발끈,24,2.5,2302
(주)신세계야구단,24,3.5,3697
(주)씨브이파트너스,24,2.1,3250
(주)웨이브파크,24,2.5,3629
(주)코티에이블,24,1.4,2584
WE호텔,24,2.3,2699
코리아피디에스,24,3.0,3805
(주)가치공간,23,3.2,3348
(주)메가인포경영자문그룹,23,2.9,4318
(주)바로연결혼정보,23,2.8,3292
(주)뽀득,23,2.5,12033
(주)상상앤컴퍼니,23,1.7,2478
(주)스파크펫,23,2.7,4559
(주)신참에프앤씨 신참떡볶이,23,2.4,2931
(주)신화시스템,23,2.9,3039
(주)씨아이템프러리,23,2.7,2617
(주)아싸,23,1.9,3445
(주)엔씨티,23,2.8,3516
(주)이도감농업회사법인,23,2.9,1866
(주)인사이드잡,23,1.8,2808
(주)인터디,23,2.0,2590
(주)키친엑스,23,3.7,3350
Shangri-La Hotel,23,3.4,3483
강한친구들(주),23,2.8,2258
아난티클럽서울(주),23,2.2,2802
아이애드원(주),23,3.0,2518
앰배서더호텔,23,1.9,2774
에스티지시큐리티(주),23,1.7,2753
에이치아이에스 코리아(주),23,1.7,2444
웨비오(주),23,1.7,3298
자이엔트(주),23,2.4,2641
후니에프앤비(주) 홍대개미,23,3.3,3405
(주)내쇼날모터스,22,3.3,2961
(주)쉬스케미칼컨설팅,22,2.3,3145
(주)엠오디,22,2.3,3406
(주)엠플라인,22,3.1,2168
(주)자비스넷,22,2.3,3732
(주)크레비즈큐엠,22,2.0,2774
(주)티스퀘어,22,2.4,2766
세일검사기술(주),22,2.4,2991
스타마크(주),22,2.4,3853
아마존카(주),22,3.2,3235
에이비지노쓰아시아(주),22,4.0,4675
엠일레븐커뮤니케이션(주),22,2.6,2806
인포마마켓한국(주),22,2.4,3253
제이에이씨리크루트먼트코리아(주),22,2.5,3043
포스텍,22,3.0,3145
피엔에이링크(주),22,3.4,2365
(주)버자야에이치알카페코리아,21,2.2,2242
(주)엠씨아이코리아,21,2.2,3207
(주)여행스쿨,21,1.9,2831
(주)인디고파리,21,2.4,2647
(주)주찬컨설팅,21,1.5,2486
(주)토킹어바웃,21,1.9,2590
(주)한국감염관리본부,21,2.7,3160
(주)해비치씨앤씨,21,2.7,2320
(주)헤링스,21,3.0,4357
(주)환공어묵베이커리,21,3.3,3433
명지대학교 산학협력단,21,3.4,2308
서울마리나(주),21,2.2,2298
센텀프리미어호텔,21,2.5,2334
케이닷(주),21,1.4,3713
쿠산코리아(주),21,2.6,3373
(재)평택시국제교류재단,20,2.3,2685
(주)나스콤,20,2.8,2879
(주)앤알커뮤니케이션,20,3.2,3388
(주)케이에스메이트,20,2.6,3095
(주)코리아티엠,20,2.0,2519
(주)코엔서비스,20,2.7,4061
(주)크리에이티브그룹아더,20,2.5,2563
(주)토픽이미지스,20,2.7,3178
(주)피플카,20,3.4,3120
(주)홍두당,20,2.2,2576
공우이엔씨(주),20,2.8,4588
미래에이비엠(주),20,2.8,2670
배재대학교 산학협력단,20,2.7,2925
비투엑스포(주),20,2.9,2429
시립서대문청소년센터,20,1.3,2962
올스테이(주),20,4.6,4387
페어필드 바이 메리어트 부산,20,1.6,2308
핀커스코리아(주),20,3.7,2047
한국산업안전(주),20,2.6,2994
한우리외식산업(주),20,2.0,2538
항공종합서비스(주),20,2.9,3458
(유)탐윈,19,3.0,2602
(주)서울메트로환경,19,3.2,3740
(주)아이티엔인터내셔널,19,3.4,2770
(주)위대한상사,19,2.9,3891
(주)지앤서비스,19,3.0,3636
(주)토스카나 토스카나호텔,19,2.3,3073
대명라이프웨이(주),19,2.2,3378
데일리잡,19,3.5,2985
동부엔지니어링(주),19,2.9,3849
두레비즈(주),19,3.9,2404
롯데관광(주),19,2.5,2778
뤼드코리아(주),19,3.5,9932
마스타카드인터내셔날코리아(주),19,3.4,8004
벨레상스 서울호텔,19,3.6,2533
벨루스커뮤니케이션즈(주),19,2.4,3298
센터마크호텔(주),19,3.2,2293
아름여행사(주),19,2.2,2225
업템포마케터즈,19,3.6,3271
이엔씨커뮤니케이션스(주),19,2.6,2902
(주)도레도레,18,2.7,3057
(주)드림피플파트너스,18,3.6,3383
(주)모토벨로,18,1.6,2951
(주)벌룬커뮤니케이션,18,2.6,3193
(주)비젼디자인,18,2.0,2885
(주)비티앤아이그룹,18,2.0,2368
(주)에스에이치컴퍼니,18,1.8,2805
(주)케이알엔지니어링,18,1.9,3498
가비파트너스(주),18,2.2,3737
더샘(주),18,3.3,2726
부모사랑(주),18,3.2,3443
세일여행사(주),18,2.5,2731
신안레져(주),18,2.8,2547
와이즈씨앤에스(주),18,2.8,2503
청오종합관리,18,3.5,1739
쿠오니지티에스코리아(주),18,2.6,4663
휴먼리소스(주),18,3.4,2366
(주)다이닝팩토리,17,2.5,3131
(주)디지털헤럴드,17,2.4,2671
(주)마인드디자인,17,2.6,3198
(주)미라크,17,3.1,3069
(주)에이치알비젼,17,2.9,1931
(주)잇그린,17,3.5,3760
(주)제주국제컨벤션센터,17,2.6,3447
(주)패스트레인,17,3.2,3752
(주)프랑소와펫,17,2.1,0
(주)필트,17,2.4,4532
(주)한복남,17,2.5,2298
(주)현대크루즈관광,17,1.8,0
공항시설관리(주),17,2.9,3890
글로벌웨이(주),17,3.2,3171
띵크커피코리아(주),17,2.5,1790
메이저위드(주),17,2.5,3046
서울아이알네트워크(주),17,3.2,3944
선정인터내셔널,17,2.1,2393
성원개발,17,2.5,2470
스마트에코(주),17,3.9,3721
에이플러스라이프(주),17,2.5,2786
와우책문화예술센터,17,2.6,2525
태극당,17,2.4,2457
한국패션협회,17,2.5,4898
(유)울프강스테이크하우스코리아,16,2.6,2938
(주)가이드라이브,16,3.8,0
(주)렌트킹,16,2.0,3115
(주)벤틀스페이스,16,2.5,3827
(주)씨메트,16,2.6,2726
(주)아이센스티앤씨,16,2.4,3278
(주)위즈돔,16,3.1,3776
(주)인터라인컴,16,2.9,2873
(주)투어마케팅코리아,16,4.2,3518
(주)트레이드월드,16,2.9,3076
(주)티지와이,16,1.9,3335
거제씨월드(주),16,2.7,2594
블루헤런(주),16,3.3,3216
스포츠토토(주),16,2.8,4274
엔에프엠프로모션(주),16,1.9,2298
이알플러스(주),16,3.8,3712
전원산업(주),16,2.4,6904
제일안전서비스(주),16,3.1,2374
파라다이스티앤엘(주),16,2.4,3248
한국컨테이너풀(주),16,3.4,5090
해피콜,16,2.1,4707
호텔푸르미르,16,3.1,2550
(사)한국행동과학연구소,15,2.2,3526
(재)용인공원,15,2.5,2952
(주)가온소사이어티,15,2.8,2869
(주)메디빌더,15,3.2,4951
(주)메쉬커뮤니케이션,15,3.1,2404
(주)문수컨벤션웨딩,15,3.3,2460
(주)밀양본차이나,15,2.5,3278
(주)브레이크앤컴퍼니,15,2.7,4242
(주)알앤엘커뮤니케이션,15,2.1,2980
(주)엠앤비,15,2.7,3402
(주)젤라띠앤컴퍼니,15,2.0,2636
(주)창원컨트리클럽,15,1.3,3636
(주)케이앤마케팅컴퍼니,15,2.0,2351
(주)트래쉬버스터즈,15,3.1,4646
구일일무인경비시스템(주),15,2.0,2283
비스트로허디거디,15,3.0,1971
서울산업안전컨설팅(주),15,2.3,3266
스토어허브코리아(주),15,2.5,3889
엔월드코리아,15,2.3,3160
엠아이앤컴퍼니(주),15,2.4,2641
케이티팝스시큐리티(주),15,1.7,2225
투어익스프레스(주),15,2.1,2776
퍼니피그,15,3.3,2872
한국디스플레이산업협회,15,3.1,4747
한국프로축구연맹,15,3.2,5086
허브인커머스(주),15,2.1,2309
(재)이민정책연구원,14,2.6,3109
(재)지능형자동차부품진흥원,14,3.4,3659
(주)교원라이프,14,3.1,4166
(주)다온홈시스,14,3.2,2973
(주)대한푸드,14,2.8,3622
(주)메타마케팅,14,3.3,2764
(주)비엔에프시리즈,14,2.4,2831
(주)스퀘어랩,14,4.6,3953
(주)에버온,14,3.0,7380
(주)에이치앤포세카,14,2.8,3533
(주)엠비모스트,14,3.5,2718
(주)엠앤씨커뮤니케이션즈,14,2.4,3149
(주)유엔시,14,1.5,2874
(주)제이카,14,2.3,3836
(주)최게바라기획사,14,3.2,2423
(주)푸딩코퍼레이션,14,3.3,2678
(주)핏블리,14,1.7,2944
디알엑스(주),14,4.1,3827
렉스필드컨트리클럽(주),14,2.5,2699
백학관광개발원(주) 자유로 컨트리클럽,14,2.2,2972
사우스케이프오너스클럽,14,2.5,3048
세종에머슨(주),14,2.1,2615
순일기업(주),14,3.1,1855
에이서브(주),14,2.8,3470
에이아이지글로벌파트너스(주),14,2.9,7654
엘케이보안(주),14,2.9,2145
오션스위츠제주호텔,14,2.9,2814
제주도닷컴(주),14,3.3,3684
코멘토(주),14,4.3,3513
퍼스트어드밴티지재팬(주),14,2.9,2985
플러스기획(주),14,2.4,2707
현장종합관리(주),14,2.1,1780
(사)함께하는음악저작인협회,13,1.8,2821
(재)행복커넥트,13,2.5,3146
(주)르뱅코리아,13,1.8,2298
(주)바텍에스앤씨,13,1.7,2636
(주)이학순베이커리,13,2.1,2298
(주)준엔지니어링,13,3.0,3148
(주)하누리,13,3.2,3778
대한관광개발(주),13,3.0,2611
라마다플라자광주,13,2.0,2298
마스트인더스트리즈파이스트리미티드(주),13,3.8,7075
삼우통상(주),13,3.7,3255
서울가든(주),13,2.3,2713
시드페이퍼(주),13,1.8,2843
어메이징픽쳐스코리아,13,3.5,2574
영화인,13,2.8,2590
올댓컴퍼니(주),13,3.4,2538
올앳(주),13,2.9,3924
울산상공회의소,13,3.5,3633
집스부동산중개(주),13,4.2,0
참요양병원,13,2.0,2969
칼리아컬쳐매니지먼트(주),13,2.0,2398
키트래블,13,1.4,2356
테마캠프여행사(주),13,2.5,2298
트라이앵글(주),13,1.1,2589
퍼시픽컨설팅(주),13,3.2,2391
한국여자프로골프협회,13,3.3,4112
한신정신용정보(주),13,2.5,3077
해피브릿지협동조합,13,2.5,3562
호텔아이씨씨,13,3.4,2501
(주)21그램그룹,12,2.8,3307
(주)대의엔지니어링,12,2.0,3548
(주)메이데이컴퍼니,12,3.0,3242
(주)선광티앤에스,12,2.4,2875
(주)스포츠웨이브,12,3.3,2818
(주)신도리코중앙센터,12,3.1,3090
(주)에이치엠엔월드와이드,12,2.7,4459
(주)중국항공여행사,12,3.2,2298
(주)휴먼비젼,12,2.7,2855
대림에너지(주),12,2.5,8780
베스트네트워크(주),12,4.3,5128
써프(주),12,1.3,2592
엠플래너스(주),12,1.6,3817
이쓰리엑스퍼트(주),12,2.8,3230
정우통상(주),12,1.8,3143
창화당(주),12,3.5,2866
포르투나(주),12,2.3,2621
한솔,12,2.8,4579
(주)뉴본홀딩스,11,4.4,3759
(주)뉴하이에스,11,2.2,2298
(주)다운타우너,11,3.2,3216
(주)로시컴,11,1.6,2417
(주)마이스테이션,11,1.6,2640
(주)베네피트에이치큐,11,1.1,2850
(주)써치앤컴퍼니,11,2.7,0
(주)아이에스티아이 미래전략연구소,11,2.2,2807
(주)아토모스,11,3.3,3175
(주)에이크피플,11,2.7,3024
(주)요트탈래,11,3.4,2214
(주)위허들링,11,3.1,4078
(주)작은별여행,11,2.1,2290
(주)지움홀딩스,11,2.5,2650
(주)케어앤로,11,1.5,2955
(주)피벗포인트,11,2.5,3241
(주)해밀컨설팅아이엔씨,11,1.8,2298
(주)희스토리푸드,11,2.0,3196
관세법인에이치앤알,11,2.8,3467
그랜드하얏트인천웨스트타워,11,3.0,2815
글로벌에어시스템(주),11,2.6,3066
대진대학교산학협력단,11,3.4,2485
뚜쥬루개발(주),11,2.9,2460
바로인텍(주),11,2.1,2486
벼룩시장,11,2.4,2844
보성공업(주),11,1.9,3543
서울국제청소년영화제,11,1.8,1782
세영식품(주),11,3.1,2564
에이원네트웍스(주),11,1.9,2321
엔탑자산관리(주),11,2.5,3500
오뗄두스,11,1.9,2304
제일에프앤비(주),11,2.2,2688
클럽 옥타곤,11,2.7,2516
피알피쉬,11,2.7,2075
(사)코리아스타트업포럼,10,2.7,3126
(주)라쿤,10,1.6,2678
(주)랩티,10,1.8,2893
(주)레드버튼,10,4.3,4275
(주)브알라,10,4.6,2616
(주)삼성라이온즈,10,3.6,3774
(주)에프엠비스,10,2.9,2617
(주)영진팩,10,1.6,3175
(주)온사이드,10,3.4,2517
(주)인업,10,3.7,0
(주)인터엑스포,10,2.8,3239
(주)차란차,10,3.3,4410
(주)텔라이프,10,3.1,5397
(주)퍼스트가든,10,1.7,3185
(주)푸드트래블,10,4.7,0
(주)플랜엑스,10,2.9,0
(주)플러스원컴퍼니,10,3.8,0
(주)효원상조,10,1.4,2805
(주)휴민시티,10,2.5,2728
Teleperformance Malaysia SDN. BHD.,10,2.9,3260
렘스자산관리(주),10,3.1,3341
미리내캠프(주),10,2.7,2649
서울항공(주),10,1.9,2370
세일신용정보(주),10,3.1,2611
스탠튼체이스코리아(주),10,1.9,4956
에스텍에이스(주),10,1.7,2374
오스티엄(주),10,2.7,2298
이지테크(주),10,3.2,3089
제일비에스(주),10,1.9,2298
케이에스브이서비시스(유),10,2.9,10136
피에스알인재를찾는사람들(주),10,2.7,2418
피카(주),10,2.6,1815
한강라이프(주),10,2.5,2553
한울항공여행사(주),10,1.4,2255
(주)글로벌밴드,9,1.8,2688
(주)서북,9,3.8,0
(주)아이콘엑스,9,1.9,2399
(주)엑시더스,9,3.6,3902
(주)엠더블유네트웍스,9,3.6,2738
(주)위드공감,9,2.8,2535
(주)유니켐,9,2.2,3348
(주)중국인증기술원,9,1.4,2478
(주)지에스스포츠,9,2.4,5168
(주)천일엠이씨,9,3.4,3206
(주)팀포지티브제로,9,1.8,3075
남이섬(주) 정관루,9,2.7,2550
너스케입(주),9,2.4,3801
마이스피플(주),9,2.3,2829
머큐어 앰배서더 울산,9,3.2,2669
비코티에스(주),9,3.1,3146
소상공인경영지원단,9,1.9,4541
쉐어잇(주),9,3.9,4069
신안개발(주),9,2.0,3335
아이피부티크호텔,9,1.8,2298
애임하이교육(주),9,2.0,2700
어질리티코리아(주),9,2.9,7506
에스지유코리아(주),9,2.3,0
온리원파트너스(주),9,3.4,9325
잡위드(주),9,3.2,2771
준코토미컴퍼니(주),9,2.7,2760
착한여행(주),9,2.3,2545
창의컨설팅(주),9,3.0,4156
체스투어즈(주),9,2.2,2319
(재)로이교육재단 중앙직업전문학교,8,2.6,2298
(주)다다엠앤씨,8,2.3,3421
(주)대덕분석기술연구원,8,2.9,3222
(주)더휴식,8,4.5,0
(주)도너랜드,8,1.6,2429
(주)베스트정보기술,8,2.0,3005
(주)비더블에스컴퍼니,8,3.4,3617
(주)사일로랩,8,2.9,4501
(주)세스킨,8,4.0,2542
(주)에이디디보안환경관리단,8,2.5,0
(주)엔에이치테크,8,3.0,4529
(주)영영키친,8,2.8,0
(주)위치비앤씨,8,2.9,3168
(주)제니하우스이호점,8,1.6,2605
(주)티원커뮤니케이션,8,3.6,3899
(주)포스트엠앤씨,8,2.3,2914
(주)한국맨파워센터,8,3.5,2535
(주)한산마케팅연구원,8,2.8,3058
(주)해우리홀딩스,8,3.6,3132
네오넷(주),8,2.8,1903
라미드관광(주),8,1.9,3660
메디랩코리아(주),8,2.5,3600
범천기획,8,1.3,0
세영기업(주),8,3.0,3619
신보현세무회계사무소,8,4.0,0
아시아월드짐(주),8,3.0,1290
어린왕자,8,3.3,2225
에버가드(주),8,2.0,2298
에이원,8,1.8,2719
엠오에스강서(주),8,2.3,2322
잡파크(주),8,3.0,1709
정정당당(주),8,3.4,6128
제이에스교육미디어,8,2.0,3765
청남관광(주),8,2.6,2920
코스텍,8,2.8,2862
티앤티(주),8,3.5,3572
호메르스호텔(주),8,1.8,2307
후마이스타일렉트로닉스(주),8,2.8,4260
(주)가온에프앤에스,7,3.1,3424
(주)글램박스,7,2.7,2358
(주)글로벌비즈니스앤파트너스,7,3.4,4379
(주)더마이스터,7,3.9,3174
(주)라인정보통신,7,2.3,3245
(주)레코벨,7,2.9,3631
(주)마이나비코리아,7,3.1,2067
(주)브이엠브이테크,7,2.6,4469
(주)심플맨,7,3.7,1968
(주)에스엔인더스트리,7,3.4,0
(주)여행가자고,7,2.4,2742
(주)웹크루트,7,4.7,6338
(주)정상에스앤에스,7,3.0,2921
(주)집펀드,7,3.7,3495
(주)캐처스,7,2.9,2871
(주)탑플레이트에프씨,7,2.0,3087
금강센테리움(주),7,2.7,2722
다온에프앤씨(주),7,2.1,2938
더블에스푸드(주),7,3.0,3135
동대문레지던스(주),7,4.0,2777
드래곤힐로지,7,3.6,2359
메디요가(주),7,1.3,2784
민트고래,7,1.1,1290
부산시민회관,7,3.7,2460
부첼라(주),7,2.7,2505
삼공사(주),7,2.7,3362
새한검사기술(주),7,2.1,2823
수현(주),7,2.4,2306
엑스퍼트(주),7,2.9,2612
엠즈파트너스,7,1.9,4309
엠큐브커뮤니케이션즈(주),7,3.3,4327
오투리조트,7,3.0,3112
원스탭에이치알(주),7,2.7,2298
이야기있는외식공간(주),7,3.0,2507
티앤에스자산관리(주),7,2.6,2440
한국보안컨설팅(주),7,2.3,3046
한맥휴먼테크(주),7,3.1,1863
후윈즈(주),7,4.0,1789
(사)부산항시설관리센터,6,3.0,0
(주)그루트커뮤니케이션즈,6,4.3,2811
(주)기프티스타,6,4.0,0
(주)더릭스,6,4.2,0
(주)돌우물,6,2.8,0
(주)두잇,6,4.0,0
(주)머스트액셀러레이터,6,2.8,2867
(주)메타버즈,6,4.0,0
(주)세계전람,6,1.0,3544
(주)엑스크루,6,1.8,0
(주)엠플렉스,6,3.2,3941
(주)워드바이스,6,2.2,0
(주)워디,6,4.0,2639
(주)이엔에스코리아,6,3.2,2836
(주)제너시스에프앤비,6,3.3,3679
(주)청우기술단,6,3.5,0
(주)클린앤제이,6,3.8,2809
(주)폴네이션,6,3.3,0
(주)현성씨앤아이,6,2.0,3155
(주)홈핏,6,5.0,3271
NPR,6,2.0,3324
고매푸드(주),6,3.0,2048
남이섬교육문화그룹(주),6,3.0,2846
뉴국제호텔,6,3.2,2402
다솜동물병원,6,3.3,2782
라마다프라자호텔,6,2.2,2298
라이트매니지먼트코리아(주),6,1.8,2971
리버스(주),6,3.3,2535
문화예술놀다,6,2.0,2166
베니키아 프리미어 호텔 해운대,6,2.0,0
본웨딩(주),6,2.2,2100
비이커,6,2.3,2113
세무법인 강남 본점,6,3.7,3054
스페셜필름,6,2.5,2445
스포플렉스,6,3.3,3000
아즈텍시스템,6,2.5,2276
엠빅(주),6,2.5,2461
이반스포츠(주),6,2.5,1965
정재환 관세사사무소,6,4.0,0
쿨엔조이(유),6,2.0,3023
키와코리아(주),6,3.3,2359
프라임방재(주),6,2.2,3656
필로스호텔,6,2.5,1896
한국지엠동일산서비스(주),6,2.3,3110
활로커뮤니케이션즈,6,2.0,2663
(사)한국슬로시티본부,5,2.4,2527
(주)데이터스프링코리아,5,3.4,3539
(주)라포벨,5,4.8,0
(주)루덴스,5,2.4,2628
(주)마스워커,5,1.4,7118
(주)매니패스트,5,1.8,0
(주)메디픽셀,5,2.6,4519
(주)벙커키즈,5,4.0,0
(주)보림코리아,5,1.6,0
(주)셀레나이민,5,3.2,3337
(주)스타칼리,5,2.6,0
(주)스테이지나인,5,3.4,3022
(주)씨앤에이,5,2.2,1970
(주)아리수투어,5,2.8,2581
(주)아이앤그룹,5,4.8,0
(주)에이티움,5,2.4,3513
(주)위드리머,5,3.0,2894
(주)인천투데이,5,2.8,0
(주)잡뉴스솔로몬서치,5,2.8,0
(주)잡앤파트너,5,4.8,0
(주)차지비,5,4.2,5077
(주)케이알마케팅,5,4.4,3198
(주)코다,5,2.4,3388
(주)파인힐스,5,1.8,2932
(주)펜션으로튀어라,5,3.0,2217
(주)프랜차이즈산업연구원,5,3.0,2459
(주)피앤엠,5,1.8,3660
(주)한국기업콜센터,5,2.0,3136
가양(주),5,1.6,2298
국제박람회여행사(주),5,1.4,2613
나이테북스(주),5,2.0,1930
남우관광(주),5,3.2,4745
뉴야베스(주),5,2.6,2448
다이닝이노베이션코리아 강남(주),5,3.0,2679
더공감(주),5,2.6,1426
더아시아(주),5,2.4,2630
동서울종합터미널운용(주),5,3.4,2267
두리커뮤니케이션,5,4.0,2689
드림,5,2.0,3131
모즈헤어,5,2.2,1260
바움커뮤니케이션(주),5,3.0,3424
법무법인오킴스,5,2.8,0
브이아이피관광여행사(주),5,2.6,1769
상락푸드(주),5,4.0,3522
서비스마스타(주),5,3.6,2959
서울개인택시운송사업조합,5,3.2,2671
서울시립대학교산학협력단,5,2.4,2816
스캔라인브이에프엑스코리아(유),5,2.8,3716
씨티엘네트웍스(주),5,1.2,2280
아마존웹서비시즈코리아유한책임회사,5,3.6,15033
에이치알넷,5,2.6,1950
엔즈커뮤니케이션즈(주),5,2.8,3039
오타임(주),5,2.2,2145
유나이티드홀리데이(주),5,1.4,2847
유니네오(주),5,2.4,3364
이엠씨펭귄(주),5,1.4,2767
인천공항서비스(주),5,2.4,2785
중앙일보문화사업(주),5,3.6,3313
카스페이스,5,3.2,2837
커리어빌더(주),5,2.4,2074
커리어시스컴(주),5,3.4,2370
케이네트(주),5,2.6,2298
코디서비스코리아(주),5,2.0,2757
코제코(주),5,2.8,3491
클럽모우,5,3.0,3073
탈레스코리아(주),5,3.6,5163
태려산업(주),5,1.8,6373
톨앤핏,5,2.8,0
퍼시즌투어(주),5,1.2,1512
푸른감성(주),5,2.4,1845
프로휴먼(주),5,3.2,2921
피알플래닛(주),5,3.4,3702
한국오릭스렌텍(주),5,2.4,3485
할매순대국 (매장),5,3.6,2050
현우서비스(주),5,2.2,2359
휴먼네트워크(주),5,2.6,2234
(재)제주고고학연구소,4,2.0,3655
(주)가온교정,4,4.3,0
(주)달봉엔터프라이즈,4,3.3,2050
(주)데일리워크,4,3.5,0
(주)동대문레지던스 웨스턴코업,4,4.0,2970
(주)러닝크루,4,5.0,0
(주)비브리브,4,1.8,3146
(주)서울베이스,4,4.3,0
(주)셀플러스,4,3.3,2862
(주)스타트런,4,3.8,3346
(주)신북리조트,4,3.0,2802
(주)아인에스,4,4.0,0
(주)알파랩,4,3.8,0
(주)에이치앤비라이프,4,3.0,2325
(주)엘엑스앤에이글로벌,4,1.3,0
(주)웰뷰텍,4,3.0,2954
(주)윔즈,4,4.3,0
(주)이든에프엔비,4,3.5,0
(주)제네스씨앤씨,4,1.3,2298
(주)터닝포인트에이치알,4,3.5,0
(주)툰잉,4,5.0,0
(주)하비박스,4,4.3,0
(주)한결인,4,5.0,0
(주)해인산업,4,4.3,0
DMC Ville Serviced Apartment,4,3.5,3269
계룡시종합사회복지관,4,1.3,0
동인안전(주),4,3.0,1512
동하테크(주),4,2.5,2450
로벨코리아(주),4,1.5,3260
맥쿼리캐피탈코리아(주),4,3.8,5102
맨파워월드(주),4,3.0,1912
모바일가이드(주),4,3.3,2823
모스퍼실리티(주),4,2.5,2805
벨루가오션,4,3.8,3088
부천산업진흥재단,4,3.3,2616
브라이트스푼,4,2.3,2140
브렉퍼스트,4,5.0,0
쉐라톤호텔 미국,4,3.3,1667
스타트업플래닛(주),4,2.0,3581
씽크페이,4,3.0,0
아앤씨엠,4,3.0,2340
어드벤쳐월드(주),4,2.3,0
에이치알스타,4,3.0,1865
예스콘,4,2.8,3075
오리엔탈스푼(주),4,2.8,1075
오토셀렉트(주),4,2.0,2540
온컬처인(주),4,2.0,1755
와이즈서텍(주),4,3.5,3510
용수산,4,4.0,2025
우리자산관리(주),4,2.5,0
우리지오,4,3.0,1831
워커힐카지노,4,3.8,2730
이노밸커뮤니케이션즈(주),4,2.8,1650
이엑스엠지(주),4,1.3,3288
이엠에스,4,2.5,2195
인터내셔널스타컴,4,2.5,2784
전남기업(주),4,3.5,3482
제이씨커뮤니케이션(주),4,2.3,2356
코리아헤드(주),4,2.5,5023
코퍼트(주),4,4.0,6068
태광에스티엠(주),4,2.3,1663
트루에이치알(주),4,4.5,1290
평진종합관리(주),4,1.8,2086
호텔 플라밍고,4,3.3,1755
화순컨트리클럽(주),4,3.0,4626
후게츠코리아(주),4,3.0,2340
(주)골프투어로,3,5.0,4500
(주)구도로,3,1.7,0
(주)글로벌인포메이션,3,4.0,4048
(주)나눔벤처스,3,5.0,0
(주)나샘,3,3.7,0
(주)더블유지우리조트,3,2.7,2442
(주)더자람컴퍼니,3,3.0,0
(주)디자이너스랩,3,5.0,0
(주)디지털마케팅코리아,3,3.0,0
(주)라온서치,3,5.0,5125
(주)마니투어,3,3.0,2298
(주)마담,3,4.0,0
(주)마이펫씨앤제이,3,4.7,3502
(주)민트벤처파트너스,3,4.7,0
(주)바른번역미디어,3,4.3,3640
(주)버드코리아,3,2.3,3007
(주)벅시,3,3.3,3918
(주)부자,3,2.7,0
(주)브이알미디어,3,2.7,2940
(주)빌더스개발에이엠씨,3,2.3,2462
(주)세한이노베이션,3,2.3,0
(주)스프링앤플라워,3,3.7,3737
(주)시아이티스꽁세이,3,1.7,2298
(주)씨아이비즈,3,1.3,2446
(주)아이더스,3,4.0,2726
(주)액트,3,1.0,0
(주)어반마크,3,1.7,0
(주)에스비엑스지,3,2.7,4751
(주)에스티에스컴퍼니,3,2.3,2352
(주)엔와이컴엔터테인먼트,3,3.0,2392
(주)이베스트엔지니어링,3,2.7,3684
(주)인코리아프로페셔널,3,5.0,0
(주)임페리얼트레져사우스코리아,3,2.7,0
(주)컴포즈커피,3,2.0,3178
(주)콜라스트,3,5.0,2363
(주)프리오라에스씨에이,3,3.7,0
(주)프리츠,3,3.7,2635
굿메이트,3,2.3,3218
굿서비스(주),3,2.3,2386
다인그룹(주),3,3.7,3391
더블유디비공학(주) 서울지점,3,3.0,0
드림잡(주),3,3.0,1955
디디얌,3,3.3,0
디자인엑스원(주),3,3.3,2298
루디아프레그런스(루디아캔들),3,3.7,0
리카이샌드파인,3,2.3,2598
메모리스비앤씨(주),3,3.3,3044
백남관광(주),3,4.3,3512
부천산업진흥재단(재),3,3.0,3588
브레인뱅크(주),3,3.7,0
세무법인 공정 글로벌,3,1.7,0
세유항공(주),3,1.7,2050
수피아에코라이프(주),3,3.3,0
아이코젠(주),3,4.0,3096
아인스파트너(주),3,3.7,2951
알지비지구맛,3,2.0,0
애경(주),3,3.7,2800
에이셰프컴퍼니(주),3,3.0,3647
엠케이코리아,3,1.7,1847
올가닉푸드,3,2.0,2563
우리함께사는세상(주),3,3.7,2159
원남206라운지,3,2.3,0
위드인(주),1,3.0,1050
이비에스미디어(주),3,3.0,8466
인터파크홈스토리(주),3,3.0,2633
제이리특허법률사무소,3,3.3,2991
최앤리 법률사무소,3,5.0,0
카이로스컨설팅(주),3,2.3,0
케이디엔(주),3,4.0,3044
크레돈(주),3,2.3,2421
티앤씨여행사,3,3.7,2528
표준엔지니어링(주),3,1.3,3106
하누리(주),3,2.7,1845
한국예술종합학교산학협력단,3,2.3,2539
한국저작권단체연합회,3,3.3,1978
한국퀄컴연구소,3,4.3,8188
한농푸드시스템(주),3,3.3,2731
휴먼넷(주),3,3.3,2390
(유)삼호엔지니어링,2,4.5,0
(주)고고다이브,2,5.0,0
(주)뉴프로휴먼,2,3.5,0
(주)담꽃,2,2.5,0
(주)대한작업환경연구원,2,3.0,0
(주)더모스트그룹,2,1.0,2852
(주)더숨디앤씨,2,2.5,0
(주)동성아이텍,2,5.0,0
(주)디아이솔루션,2,5.0,0
