,리뷰수(개),평점,평균 연봉(만)
(주)렛츠정보통신,8,2.8,6108
(주)버즈비터즈,8,4.1,3535
(주)비엑스아이,8,2.8,3153
(주)솔비트,8,4.1,4286
(주)시아나,8,2.9,3535
(주)신우티엔에스,8,3.5,2878
(주)아리아텍,8,1.9,3011
(주)아이나비모빌리티,8,3.3,3535
(주)아이넥스코퍼레이션,8,3.8,5024
(주)아이디오테크,8,1.4,3315
(주)아이와즈,8,3.5,3214
(주)어픽스,8,3.4,3226
(주)에이블소프트,8,2.4,2421
(주)엑스바디,8,2.4,4659
(주)엔아이티소프트,8,3.1,3535
(주)엠투아이티,8,1.4,3206
(주)예스나우,8,4.4,3040
(주)와이즈시앤에스,8,2.4,2627
(주)와이즈아이씨티,8,2.5,2944
(주)웍스메이트,8,3.0,7490
(주)위지온,8,3.4,2502
(주)위플래닛,8,4.4,3103
(주)일루니,8,4.1,4178
(주)자임,8,4.6,3625
(주)제니퍼소프트,8,4.6,5995
(주)지미션,8,2.5,3387
(주)커브,8,3.0,4788
(주)컴퍼니위,8,4.5,4925
(주)케이제이액셀,8,1.8,2265
(주)케이피모바일,8,1.0,3096
(주)코비스테크놀로지,8,3.4,2882
(주)콜게이트,8,3.1,2916
(주)큐픽스,8,4.3,5812
(주)크리마랩,8,4.4,4782
(주)태글,8,2.4,2469
(주)테사,8,2.9,4997
(주)토니스코딩,8,4.0,3314
(주)투비원솔루션즈,8,2.5,3445
(주)트래블월렛,8,2.9,5192
(주)트리플렛,8,2.4,2858
(주)퍼플아이오,8,3.5,3378
(주)피맥스,8,4.1,3922
(주)한국공교육원,8,3.1,2867
(주)혜움랩스,8,2.8,3550
누리빌(주),8,3.0,3007
덴탑정보기술(주),8,3.0,2664
디비케이네트웍스(주),8,2.6,3132
라일락(주),8,4.0,4225
마커스얼라이언스(주),8,3.8,2900
메이슨인텔리전스(주),8,3.4,3535
모코플렉스(주),8,3.0,3006
미륭에이스(주),8,2.4,3380
베스트핀(주),8,3.1,4466
비에스시큐리티(주),8,3.0,3083
소더코드,8,3.6,3046
소셜앱스(주),8,2.8,3644
스윗트래커(주),8,4.4,3308
씨엔아이에스(주),8,2.1,3974
씨유라인(주),8,1.8,1556
아이스커뮤니케이션즈(주),8,2.4,2340
애니인포넷(주),8,2.9,4272
엔티엔테크놀로지(주),8,3.6,3964
온세통신(주),8,3.6,3906
위스캔(주),8,1.5,2790
유비씨앤에스(주),8,2.9,2198
유비클(주),8,2.6,3013
유솔비넷(주),8,2.9,3475
이노젠(주),8,2.5,3352
이라이즈(주),8,1.0,3781
이온시스템(주),8,2.9,2600
익스큐브(주),8,2.8,2855
인라이브(주),8,3.0,2535
저스트나인(주),8,3.9,3467
코아인텍(주),8,3.3,3618
파워랩(주),8,2.6,3671
팬터로그(주),8,1.5,2766
팬톰(주),8,2.5,3437
플레타뮤토(주),8,1.9,3668
필로마인,8,1.8,2560
한국비지네스써비스(주),8,3.3,5730
한국선불카드(주),8,4.3,4032
해솔정보시스템(주),8,1.8,3025
해치랩스(주),8,3.6,4792
현대씨엔아이(주),8,4.5,5425
(주)그리다소프트,7,3.0,3535
(주)넥스트이노베이션,7,2.3,3383
(주)넥스티어,7,1.9,2298
(주)더블티,7,4.0,3535
(주)데브피아,7,2.6,2719
(주)데이터플로,7,2.9,4000
(주)디카르고,7,4.1,3535
(주)마이프랜차이즈,7,4.4,3535
(주)모두컴퍼니,7,2.6,3365
(주)모비위드,7,2.3,4463
(주)비제오테크,7,4.0,3535
(주)비티웍스,7,3.0,6687
(주)사이람,7,3.3,3764
(주)스카이웨어,7,3.1,3377
(주)아바티,7,3.0,3535
(주)아이지아이코리아,7,3.9,3535
(주)아이티앤코,7,3.1,2768
(주)아이티코리아,7,2.1,2209
(주)에스에이치아이,7,2.9,3563
(주)에이비에이치,7,2.6,3053
(주)에이아이썸,7,3.9,4368
(주)에이에프아이,7,4.4,3535
(주)와이즈덴,7,1.3,3234
(주)유디엔에스,7,4.6,5354
(주)이노웨이브글로벌,7,2.9,3456
(주)이벤터스,7,4.6,3509
(주)이앤시스,7,2.7,2851
(주)캐드임팩트,7,3.0,3213
(주)케이아이비,7,2.9,2588
(주)크립토랩,7,3.7,3535
(주)클러스터지원그룹,7,3.1,3642
(주)티모넷코리아,7,3.7,3429
(주)플로소프트,7,1.7,2682
(주)피플아이,7,4.1,4393
가이아쓰리디(주),7,3.9,4199
그로잉세일즈(주),7,3.9,3535
넥스모션(주),7,2.7,3092
더원컨설팅(주),7,3.1,2467
데이터웨이브(주),7,3.6,5486
동양시스템즈(주),7,3.4,3449
드림인프라(주),7,2.1,3688
라이징게임즈(주),7,1.6,4191
런치팩(주),7,2.6,2763
레이즈지엘에스(주),7,4.3,2954
먼데이코리아(주),7,2.1,3472
미래아이엔텍(주),7,2.0,2945
박스게임즈(주),7,1.9,3269
버즈피아(주),7,3.1,3050
버츄얼스톰(주),7,2.7,2580
뷰리플(주),7,1.7,3986
세파테크놀로지(주),7,1.6,3579
셀디오(주),7,3.3,2729
스냅태그(주),7,2.3,5213
스타페이스(주),7,1.7,2625
시너지에이아이(주),7,1.7,4305
싸이칸엔터테인먼트(주),7,2.3,3000
씨앤에이(주),7,2.7,3531
아이알티(주),7,3.0,3173
아크로퓨처(주),7,4.1,4988
에스엠티(주),7,2.3,2298
에이더블유아이(주),7,2.1,2425
에이존테크(주),7,3.0,2828
에프원소프트(주),7,2.6,3226
엔써티(주),7,2.0,3336
엔알피시스템(주),7,2.0,3585
엘립소프트(주),7,2.1,2788
엠엑스(주),7,2.3,2939
엠파트너스(주),7,1.3,2408
웹코리아(주),7,2.7,2298
유니파이시스템즈(주),7,3.4,2708
유라이크(주),7,2.6,2584
유프레스토(주),7,3.4,2866
이맥스솔루션(주),7,2.1,3135
이에스다산,7,1.9,5474
이월리서치(주),7,3.6,2646
이즈커뮤니케이션즈(주),7,2.3,2635
인텔리와이어리스(주),7,2.4,3729
인포링크,7,3.4,3602
잼투인(주),7,3.9,3554
지에이시스템,7,2.7,3296
지엠에스,7,3.0,4200
카스타(주),7,2.9,2567
케이지아이씨티(주),7,4.1,3535
테크파이브(주),7,2.7,4675
티그레이프(주),7,3.6,3929
포앤비(주),7,2.4,3070
퓨인소프트(주),7,2.1,3173
프로토마(주),7,3.4,2957
프리비(주),7,3.3,2364
한국아이시스(주),7,2.7,3239
휘스코앤드비즈파크(주),7,3.7,3078
(주)네오비젼,6,2.2,6040
(주)넥스링크,6,3.3,2768
(주)노다랩,6,4.0,4330
(주)녹원씨엔아이,6,2.5,3231
(주)다오버,6,2.8,3155
(주)라쿠텐심포니코리아,6,3.0,3021
(주)레몬베이스,6,4.7,3535
(주)로그프레소,6,5.0,4579
(주)로디언즈,6,2.2,2460
(주)로지브라더스,6,4.3,3155
(주)뤼튼테크놀로지스,6,3.0,3535
(주)맑은소프트,6,3.7,3535
(주)멀티플라이,6,3.7,3535
(주)볼트마이크로,6,4.2,3482
(주)비마이프렌즈,6,4.0,4799
(주)솔비스,6,3.7,3535
(주)씽크소프트,6,2.8,3535
(주)아림티엔씨,6,1.8,2662
(주)아이펀팩토리,6,2.7,3952
(주)암펠,6,2.7,3750
(주)앵커리어,6,3.7,3695
(주)어밸브,6,4.5,3535
(주)업스테이지,6,2.5,5347
(주)에이치투비즈,6,3.2,3301
(주)엔엑스,6,4.3,2969
(주)엘이테크,6,4.3,2851
(주)엠브이픽,6,2.7,3223
(주)엠진인터렉티브,6,1.8,2768
(주)와이팩토리,6,2.5,2536
(주)위아더,6,2.3,3154
(주)유비커스,6,2.0,2874
(주)이너트립,6,3.7,3535
(주)이몰디노,6,3.5,3535
(주)인포제닉,6,3.5,3502
(주)지니,6,3.2,6825
(주)지티씨솔루션,6,3.3,3747
(주)카시아,6,5.0,3535
(주)커넥트온,6,4.0,3535
(주)프라이전트,6,2.3,4092
(주)필로비즈,6,1.8,2626
(주)한울아이티,6,2.5,2329
나우경제(주),6,4.3,2911
뉴에프오(주),6,2.5,2823
다이렉트미디어(주),6,3.2,4461
디앤씨소프트(주),6,2.5,3209
디케이지앤씨(주),6,2.2,3631
리즈소프트(주),6,4.3,3248
메디엔비즈(주),6,2.3,2942
모람씨앤티,6,3.2,2751
모바일젠(주),6,2.0,3525
미래아이티(주),6,1.3,2603
베스텍컴(주),6,3.0,2298
블루테크솔루션(주),6,3.0,4736
소프트체인(주),6,2.7,2487
스튜디오콜론(주),6,3.0,3277
스트로우(주),6,2.7,2570
아키시스템즈,6,1.5,2716
어울림엘시스(주),6,1.7,2650
에스지아이시스템,6,3.0,2962
엑스맥,6,2.2,2922
엑스씨이(주),6,1.8,3425
엔엠아이코리아(주),6,3.8,4019
엔웨이코리아(주),6,3.5,3792
윈드소울(주),6,3.2,2293
유비더스시스템(주),6,2.8,3652
윤디스크(주),6,2.8,2298
이머시스(주),6,2.5,5405
인스모바일(주),6,2.7,2145
인젠(주),6,3.0,3206
인트소프트(주),6,2.8,3185
인포겟시스템(주),6,3.7,3817
정보넷(주),6,2.0,2384
케이엔케이(주),6,4.2,3129
큐머드(주),6,1.7,2882
큐앤솔브(주),6,3.8,3822
큐티아이인터내셔날(주),6,2.8,3470
탱그램팩토리(주),6,2.2,4230
트루모바일(주),6,3.3,3535
파트너(주),6,3.0,3535
팜즈커뮤니케이션(주),6,2.7,3067
팝콘파이브(주),6,3.5,5498
프로파워콤(주),6,3.2,5043
피플와이드,6,3.0,4265
한국시뮬레이션기술(주),6,2.3,3535
한컴씽크프리(주),6,3.3,5479
해건(주),6,1.0,2361
홍진데이타서비스(주),6,2.7,4767
희테크(주),6,2.2,3102
(주)나란,5,2.6,3573
(주)낼딧,5,2.6,3256
(주)누아,5,3.0,3535
(주)단비스토리,5,3.2,2978
(주)도다마인드,5,4.6,3535
(주)딜리버드코리아,5,4.6,3535
(주)띵스파이어,5,4.0,3535
(주)로아프롭테크,5,3.0,2912
(주)리메딧,5,2.4,2779
(주)링크허브,5,4.0,3283
(주)메디플렉서스,5,3.0,3535
(주)메이팜소프트,5,3.0,3315
(주)모아데이타,5,3.2,5012
(주)바오밥파트너즈,5,1.8,3259
(주)브릴리언트시스템즈,5,3.6,3800
(주)비본데이즈,5,3.4,2298
(주)비에스엔텍,5,3.8,2789
(주)비욘드아이앤씨,5,3.6,3535
(주)빅트리,5,4.0,3401
(주)샐러드랩,5,4.4,3280
(주)수지원넷소프트,5,2.4,5684
(주)시드소프트,5,1.4,3535
(주)쓰리웨어,5,2.8,2449
(주)씨티소프트,5,4.2,3287
(주)아이브,5,3.6,7519
(주)아이오트러스트,5,3.6,3016
(주)아하랩스,5,4.4,3535
(주)앨리스헬스케어,5,3.4,3646
(주)에스아이알소프트,5,4.2,4786
(주)에스크라운,5,3.2,2518
(주)에이치앤씨게임즈,5,3.0,3958
(주)에이펙스이에스씨,5,3.2,3537
(주)에이피엠에스앤에스,5,5.0,4812
(주)오르카아이티,5,2.8,4564
(주)오앤이교육,5,1.2,2881
(주)온누리인포텍,5,2.4,3545
(주)은성,5,1.6,3535
(주)인솔엠앤티,5,2.2,2174
(주)인시퀀스,5,2.4,3535
(주)캔랩,5,4.0,7205
(주)커넥틀리,5,4.2,3535
(주)케어스퀘어,5,3.8,3296
(주)코딩로봇연구소,5,2.8,4151
(주)코리아페이먼트서비스,5,1.2,3966
(주)투씨드,5,3.4,2996
(주)티엔엠소프트,5,3.8,3628
(주)티피씨인터넷,5,3.4,3409
(주)폴라리스쉐어테크,5,2.2,4588
(주)프리아이브,5,3.2,3143
(주)피에스디엘,5,1.4,4040
(주)피처링,5,4.6,3612
(주)휴맥스팍스,5,2.8,3413
(주)휴브리스,5,3.0,2423
(주)히든트랙,5,4.6,2965
가라지(주),5,3.6,2559
나루웨어(주),5,2.0,4138
네오사피엔스(주),5,4.8,4411
뉴틸리티(주),5,3.6,2535
니어브레인(주),5,2.6,3208
다윈컨설팅(주),5,2.2,4079
드라이어드,5,3.8,3825
디지태그(주),5,2.2,2270
라이프굿(주),5,1.4,2298
리더스소프트(주),5,2.6,2340
링크소프트(주),5,3.2,2936
맨인소프트(주),5,2.0,3611
메디데이터코리아(유),5,3.8,8492
모바캐스트코리아(주),5,1.8,3500
모엔트(주),5,3.2,1155
믹스온크리에이티브(주),5,1.8,3535
베타리서치앤컨설팅(주),5,3.4,2933
비아웹(주),5,2.2,3158
사이버씨브이에스(주),5,3.0,2480
상상마당(주),5,3.4,2298
스트라스타(주),5,2.8,2815
시시앤소프트(주),5,3.0,3150
쎄티스펙션코리아시스템(주),5,2.2,3894
아가아이티,5,5.0,3535
아이앤아이소프트(주),5,2.8,2711
아이크로스(주),5,1.6,3550
아이티컨셉트그룹(주),5,4.0,3331
아이플래테아코리아(주),5,3.6,6975
아프러스시스템(주),5,3.0,5093
앨토씨엔에스(주),5,1.8,2400
에스씨엠케이(주),5,3.4,2260
에스에이치팩토리,5,1.0,1850
에이든랩,5,4.0,4385
엔씨씨제이솔루션(주),5,2.0,2340
엘티에스코리아(주),5,3.2,1505
온피씨에스,5,1.0,2625
와이즈랩(주),5,2.2,3390
와이즈키즈,5,3.8,3507
위메이드아이앤씨(주),5,2.8,3754
유니원시스템(주),5,3.6,2615
유라이프소프트(주),5,3.6,3413
유레카넷(주),5,3.2,1618
유큐브(주),5,2.4,4515
이산솔루션(주),5,1.8,3971
이프렌즈엑스퍼트(주),5,2.0,3581
지인컨설팅(주),5,2.8,3059
클로버세븐(주),5,2.2,2298
타라소프트(주),5,2.6,3101
티온미디어,5,3.0,2689
티컴즈(주),5,2.4,2407
패라매트릭코리아(주),5,2.8,3155
퍼니피플(주),5,2.4,2243
플레이파이게임즈(주),5,3.2,3378
피프티브릿지(주),5,3.6,3435
화인에스아이(주),5,2.6,2980
(주)나인코퍼레이션,4,5.0,3535
(주)데브즈유나이티드게임즈,4,4.5,3339
(주)두두원,4,2.3,3440
(주)드림와이즈,4,3.0,3012
(주)디사일로,4,5.0,3535
(주)디아이티웍스,4,2.3,4026
(주)디앤아이파비스,4,3.5,2533
(주)라온데이터,4,5.0,3968
(주)랭크웨이브,4,2.8,2960
(주)리콘랩스,4,4.8,3165
(주)마핀,4,2.5,2634
(주)메인메타,4,1.8,3535
(주)바나나톡,4,3.0,3364
(주)뷰런테크놀로지,4,2.3,3535
(주)블록체인글로벌,4,4.5,4053
(주)빈페이지,4,4.5,3535
(주)쉐어밸류,4,3.0,3075
(주)스칼라웍스,4,4.5,3695
(주)스트리스,4,2.5,3340
(주)시즐,4,1.8,3535
(주)씨데피니션,4,5.0,3239
(주)아이핌,4,3.5,4452
(주)아토즈소프트,4,2.8,2886
(주)아프스,4,2.5,3874
(주)알에이치에스엔씨,4,3.5,2669
(주)앤톡,4,3.5,4301
(주)앵커스,4,1.5,4073
(주)엔유정보통신,4,1.5,1950
(주)오아시스비즈니스,4,5.0,3535
(주)올에이아이,4,5.0,3535
(주)위즈클라쓰,4,2.0,2984
(주)윈비트,4,3.3,3156
(주)유비플러스,4,2.0,3535
(주)잉클,4,3.0,3661
(주)제이스퓨처,4,4.5,5360
(주)커먼컴퓨터,4,2.8,4645
(주)크레이지스페이스,4,5.0,3535
(주)크렐로,4,5.0,3535
(주)클럼엘,4,3.5,3535
(주)태마루,4,3.3,3535
(주)템푸스,4,3.0,3860
(주)퍼즐시스템즈,4,3.3,3699
(주)페스카로,4,5.0,3816
(주)풀리오,4,4.3,3737
(주)피트메디,4,4.0,3535
(주)한국그린데이터,4,3.5,4787
(주)휴먼플러스,4,3.8,3555
5분실험실,4,4.0,3524
게임젠(주),4,3.0,3706
굿웨이브(주),4,3.0,3400
그로스(주),4,3.5,3156
글로벌소프트웨어캠퍼스(주),4,1.8,2987
넷킬러(주),4,3.8,4754
다날소프트(주),4,3.3,2975
다짐커뮤니케이션(주),4,2.5,2190
라온엠씨(주),4,2.3,3043
레몬아이티(주),4,4.0,2600
로직플랜트(주),4,1.8,3608
로코드(주),4,4.3,3233
미래넷(주),4,3.0,4238
보아스씨엠티(주),4,3.8,2400
보이스웨어(주),4,2.8,4286
브이트론(주),4,2.0,1975
블루닷(주),4,3.8,3535
블루리버(주),4,1.5,1633
비전소프트(주),4,1.8,2694
비즈엠텍(주),4,2.3,2313
새아소프트(주),4,2.3,3021
신아이티(주),4,3.5,3800
씽크유저(주),4,3.0,3470
아델정보(주),4,3.0,2746
아이비솔루션(주),4,4.0,3797
아이티브레인(주),4,3.5,4383
아이티플래닛,4,2.3,2642
아키스(주),4,3.0,3719
액츠원(주),4,2.5,2030
앤시스코리아유한책임회사,4,4.5,6341
어플라이드인튜이션코리아(유),4,5.0,3535
에덴유엔아이(주),4,1.0,2700
에스비아이에스(주),4,2.0,3733
에이치에스소프트(주),4,3.8,2963
에이투티소프트(주),4,1.5,2748
엑스아이컴,4,2.3,3739
엔아이소프트,4,2.0,3322
엔캐시(주),4,4.0,3535
엠텍소프트(주),4,2.5,5198
영진기술(주),4,5.0,2808
온더스카이(주),4,3.5,2738
와이즈모바일(주),4,2.0,2540
와이즈피어(주),4,2.8,1566
와이피소프트(주),4,3.5,2817
요술지팡이(주),4,2.5,2298
우인시스템(주),4,2.8,2583
워터베어소프트(주),4,1.8,2200
웹브릿지(주),4,2.3,2043
위우너스(주),4,3.5,3559
유아트(주),4,3.0,3535
유투인터랙티브(주),4,3.0,3015
이소프트시스템(주),4,3.5,2667
이스크멤버스(주),4,3.5,3588
이엠캐스트(주),4,3.3,3675
익스풀(주),4,3.0,4163
인소프트(주),4,4.3,2854
인실리코텍(주),4,3.5,3964
인텍솔루션(주),4,3.0,3535
정글시스템(주),4,2.5,2409
정유니브(주),4,3.0,2586
지나인아이엔씨(주),4,2.5,4400
커리어디스커버리(주),4,2.5,2535
케이디엘(주),4,2.8,2314
코넥시오에이치(주),4,4.5,3535
코드이즈,4,4.0,3535
코아시스템(주),4,2.3,4100
큐블릭미디어(주),4,4.5,3143
크라우드캐스트(주),4,2.8,1075
클디,4,4.3,3535
타고플러스(주),4,3.5,3305
테이크파이브스튜디오스(주),4,3.3,3535
티원시스템즈(주),4,1.8,3536
팀데이터이십일(주),4,1.8,3395
팀올(주),4,3.8,3075
팜스프렌(주),4,3.0,2620
퍼스트스마트,4,4.3,3535
펀게임(주),4,1.5,2730
포인드(주),4,3.5,3535
프로메디우스(주),4,2.8,4517
프리아이커뮤니케이션(주),4,3.0,3509
플라스크모바일(주),4,1.0,2525
피버스튜디오,4,3.3,4915
피케이티(주),4,3.5,3420
하이네트서비스,4,4.0,2675
한국스마트인증(주),4,3.0,3347
한국카스퍼스키랩(주),4,2.5,2585
휴먼소프트웨어(주),4,1.0,2886
(주)더파워브레인스,3,3.0,3535
(주)데이터라이즈,3,4.0,3535
(주)델타엑스,3,5.0,4035
(주)뎁스,3,2.0,4404
(주)딥인사이트,3,3.0,2984
(주)랩씨드,3,3.7,3535
(주)메사쿠어컴퍼니,3,3.7,3535
(주)베데스다소프트,3,3.3,3535
(주)베이비프렌즈,3,2.0,4443
(주)보딩패스,3,3.0,3535
(주)비디에스케이,3,3.3,4657
(주)비앤지시스템,3,1.3,2440
(주)비에스지원,3,2.3,4095
(주)소다시스템,3,4.7,3343
(주)스카이로켓컴퍼니,3,4.7,3535
(주)스팩스페이스,3,4.3,3535
(주)쓰리세컨즈,3,2.3,3966
(주)씨앤아이시스템,3,4.0,2631
(주)씨엘모빌리티,3,3.0,3297
(주)아름넷닷컴,3,2.3,3741
(주)아이디어웨어,3,4.0,3535
(주)아이디엘,3,1.7,3535
(주)아이씨티어스,3,2.7,2794
(주)아이엠파인,3,5.0,3544
(주)아이즈솔,3,1.7,2457
(주)아이티원,3,3.7,5059
(주)액스,3,3.0,3215
(주)앰앤클루드,3,1.7,3535
(주)어솔루션,3,3.3,2776
(주)어크로스비,3,4.0,3535
(주)에스유소프트,3,4.0,2298
(주)에이스톰테크놀로지,3,3.7,3908
(주)에이치티에스엠,3,2.3,3639
(주)엔트리즈,3,4.0,4954
(주)엘릭서페이,3,2.3,3535
(주)엠퍼시스정보기술,3,4.3,3044
(주)오거,3,2.0,3462
(주)오니온파이브,3,3.7,3692
(주)오즈인터미디어,3,4.7,4055
(주)오픈벡스,3,1.7,4789
(주)웹자운,3,3.7,3535
(주)위드포인츠,3,4.7,3535
(주)유섭,3,4.3,3535
(주)유토퍼스,3,3.0,3227
(주)유티이씨,3,3.3,3937
(주)인더스트리엑스퍼트그룹,3,4.0,3730
(주)증권통,3,3.0,2730
(주)지구소프트,3,3.7,2920
(주)지트,3,2.3,2625
(주)케이에스에이솔루션,3,3.7,3535
(주)케이엠에스테크놀로지,3,4.7,3535
(주)코너스,3,4.3,3535
(주)퀀티파이드이에스지,3,5.0,3535
(주)퀄리소프트,3,5.0,3024
(주)큐레잇,3,2.3,4743
(주)큐티코리아,3,4.3,1755
(주)크레켄,3,1.3,3407
(주)크롬이노베이션,3,3.3,3535
(주)클라우디파이,3,3.7,2772
(주)퍼스트알앤디,3,3.7,3535
(주)피르마이노베이션그룹,3,2.3,3535
(주)픽스다인무브먼트,3,3.7,4119
(주)하이씨엔씨,3,4.0,7778
(주)하이젠,3,3.7,4445
(주)한밭아이오티,3,2.7,2822
(주)해시스냅,3,1.7,4493
(주)핸디온,3,4.3,3031
(주)호원소프트,3,4.3,3535
(주)휴먼딥,3,2.7,3251
고스트코어(주),3,2.3,4048
나이텍(주),3,1.0,5925
누보사이버비즈니스,3,2.0,5435
더라인컴퍼니(주),3,2.7,5119
더존뉴턴스(주),3,2.3,3246
더존정보보호서비스(주),3,3.7,2575
디아이디에스(주),3,3.3,2660
디지믹스(주),3,3.0,2619
디지털베이시스템(주),3,2.7,2513
로보큐브테크(주),3,2.7,3418
마듬(주),3,2.0,3342
명리아이티에스(주),3,2.0,2298
모비더스(주),3,2.3,2665
모션온미디어(주),3,3.7,2614
미디어소울(주),3,3.0,3430
미래웹기술연구소(주),3,1.7,4095
바이너리소프트(주),3,2.7,2925
바이미닷컴(주),3,3.7,2025
보아스소프트(주),3,1.0,3535
봄풀인터랙티브(주),3,3.3,3535
빌리브마이크론(주),3,4.0,4158
선샤인즈(주),3,1.0,2390
소프트라인(주),3,2.0,3100
시리우스소프트(주),3,2.7,3615
씨네로닷컴(주),3,1.7,2063
아이뱅크컨설턴츠(주),3,3.0,3496
아이엠에스코리아(주),3,4.3,6133
아이온소프트(주),3,1.7,2233
아호라픽스(주),3,3.0,3534
알앤티에스미디어(주),3,2.3,3003
액텔라(주),3,2.3,2972
앨리스래빗(주),3,4.7,3535
에스엔비소프트(주),3,2.0,2460
에스테이트클라우드(주),3,4.0,4426
에이디벤처스(주),3,4.0,3535
에이디소프트(주),3,2.7,4487
에이브이라이드코리아(유),3,4.7,3535
에이앤비투비(주),3,1.7,1686
엑소더스이엔티(주),3,3.3,3535
엔디씨에스(주),3,3.3,5903
엔텀네트웍스(주),3,2.7,4740
엔티티데이타솔피스코리아(주),3,3.0,2367
옐리펀트(주),3,2.7,8155
오르카(주),3,3.7,3315
요일오일사(주),3,1.7,2100
위메진소프트,3,3.7,3535
위콘커뮤니케이션즈,3,4.7,3535
유나이트플러그,3,3.7,3535
유비코드(주),3,3.0,2958
이노스틱(주),3,2.0,3194
이마고웍스(주),3,4.0,3535
인큐버(주),3,1.0,2575
인포니즈(주),3,3.0,3535
제론헬스케어(주),3,3.7,2985
제이와이씨컴퍼니(주),3,3.7,1755
조앤김지노믹스(주),3,3.7,2706
조이임팩트(주),3,1.3,2594
지빅스(주),3,2.3,4817
청구정보통신(주),3,2.0,2435
청심아이티(주),3,2.0,3415
케이엘매트릭스(주),3,3.0,12300
코니스벨리(주),3,2.3,3535
코바아이티(주),3,2.3,2679
퀘스트글로벌코리아(유),3,2.0,5552
큐비즈온(주),3,2.0,2062
큐빅스튜디오(주),3,2.3,3600
클럭스(주),3,3.0,3033
키스튜디오(주),3,1.3,5535
테라온(주),3,1.0,2188
티더블유디(주),3,3.0,2925
티젠스(주),3,3.0,2496
티초이스(주),3,1.7,1640
팀스톤(주),3,3.7,3533
퍼넥스,3,3.3,3240
폰비(주),3,4.3,3535
프로이트(주),3,2.7,2723
플렉스(주),3,3.7,3535
피에스엔(주),3,3.0,2977
피에이시(주),3,2.0,4145
피에이치피스쿨닷컴(주),3,2.7,4021
픽스뷰(주),3,2.7,2267
필러지시스템(주),3,2.3,3700
필로소피아(주),3,2.3,2298
한국전기차인프라기술(주),3,5.0,3535
한맥소프트웨어(주),3,2.7,3128
한은시스템(주),3,3.7,2274
한텍시스템,3,2.7,2358
(주)넥스텐드,2,4.5,3535
(주)넥스트케이,2,1.5,3535
(주)닷매틱스리미티드,2,4.5,3535
(주)델타이에스,2,3.5,4766
(주)레오이노비젼,2,4.0,3700
(주)루티너리,2,5.0,3535
(주)린치핀,2,5.0,3535
(주)메디팔,2,4.5,3535
(주)미래기후,2,4.0,3535
(주)미스쿼드,2,2.5,3535
(주)반달소프트,2,4.5,2389
(주)별소프트,2,5.0,3036
(주)블리츠다이나믹스,2,1.0,3535
(주)비바엔에스,2,3.0,3169
(주)비츠메이커스,2,1.5,3535
(주)상상일상,2,1.0,3535
(주)샵라이브코리아,2,3.0,3535
(주)세르마,2,5.0,3535
(주)소슬데이타,2,1.5,3535
(주)소프트앤,2,4.0,3535
(주)쉐어트리츠,2,2.5,3535
(주)스트릭스,2,4.0,2664
(주)스프레틱스,2,3.0,2533
(주)시스넷,2,4.0,3535
(주)신성아이씨티,2,1.0,3535
(주)실크로드소프트,2,3.0,6186
(주)아이엠에이아이,2,5.0,3535
(주)아이원소프트,2,2.0,2468
(주)알세미,2,4.5,5672
(주)어메스,2,4.0,3535
(주)어베어,2,5.0,3535
(주)에네이,2,3.0,2562
(주)에이아이프로,2,4.0,3535
(주)에이트테크,2,3.5,3535
(주)오픈마인즈,2,5.0,3535
(주)온더시스,2,2.0,2707
(주)와이즈트래커,2,3.0,3535
(주)웨이브웨어,2,5.0,3018
(주)이넘넷,2,2.5,3658
(주)이십사점오,2,4.0,3535
(주)이지에이스,2,3.5,3199
(주)인피니티미디어,2,1.0,3107
(주)지노텍,2,4.5,3535
(주)지엠디소프트,2,4.5,3535
(주)지오비전,2,3.0,3535
(주)진짜녀석들,2,5.0,3535
(주)케이블록,2,3.5,3535
(주)코너스톤리테일,2,2.0,3535
(주)코드박스,2,4.0,5512
(주)콤피아,2,2.0,3299
(주)큐게임즈,2,2.5,3535
(주)키위웍스,2,3.5,4613
(주)테이크아웃,2,2.0,2822
(주)테인스밸리,2,4.0,4049
(주)텔라,2,3.5,3340
(주)트리거파트너스,2,3.5,3535
(주)트립박스,2,3.5,3535
(주)팀스노우볼,2,3.0,6784
(주)페이워치코리아,2,1.0,5824
(주)필드서비스,2,5.0,2943
(주)휴비넷,2,2.5,2944
Inappin,2,2.5,3535
가드엣,2,2.0,3567
그루버인터렉티브(주),2,2.5,2340
그린유즈(주),2,1.5,3535
노리소프트(주),2,3.5,2200
뉴핀(주),2,2.0,3535
다날인터렉티브(주),2,1.5,3535
더블유앤피플(주),2,3.5,3720
드림버스(주),2,3.5,2050
디베이션유엑스(주),2,3.0,3535
디엔아이시스템(주),2,3.0,2882
디엔에프컨설팅(주),2,3.0,2050
디지털서커스(주),2,4.5,3535
디지털아너스(주),2,3.0,3535
디큐엠(주),2,4.5,5119
라이프투데이(주),2,3.5,2305
록앤올(주),2,4.0,3413
메저커머스(주),2,3.5,4193
모리소프트,2,3.0,2840
모빌탑(주),2,1.5,4206
미람에스앤씨(주),2,3.5,2438
바임테크(주),2,3.5,3535
베타(주),2,3.0,2563
벳칭(주),2,5.0,3535
블루버디(주),2,2.5,2633
비아이비소프트(주),2,3.0,2310
비엠스토리(주),2,2.5,2983
비주얼인포시스(주),2,3.0,3910
